title	first_author_last	year	saved_filename	doi	status	section	article_type	article_url	pdf_url	note	volume	issue	pages
Climate Change and Management	Howard-Grenville	2014	Howard-Grenville 2014 Climate Change and Management.pdf	10.5465/amj.2014.4003	downloaded	From the Editors	editorial	https://journals.aom.org/doi/10.5465/amj.2014.4003	https://journals.aom.org/doi/pdf/10.5465/amj.2014.4003?download=true		57	3	615-623
Do Interviewers Sell Themselves Short? The Effects of Selling Orientation on Interviewers' Judgments	Marr	2014	Marr 2014 Do Interviewers Sell Themselves Short The Effects of Selling Orientation on Interviewers Judgments.pdf	10.5465/amj.2011.0504	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2011.0504	https://journals.aom.org/doi/pdf/10.5465/amj.2011.0504?download=true		57	3	624-651
CEO Career Variety: Effects on Firm-Level Strategic and Social Novelty	Crossland	2014	Crossland 2014 CEO Career Variety Effects on Firm-Level Strategic and Social Novelty.pdf	10.5465/amj.2012.0469	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2012.0469	https://journals.aom.org/doi/pdf/10.5465/amj.2012.0469?download=true		57	3	652-674
It's Not Fair … Or Is It? The Role of Justice and Leadership in Explaining Work Stressor–Job Performance Relationships	Zhang	2014	Zhang 2014 Its Not Fair … Or Is It The Role of Justice and Leadership in Explaining Work Stressor–Job Performance Relationships.pdf	10.5465/amj.2011.1110	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2011.1110	https://journals.aom.org/doi/pdf/10.5465/amj.2011.1110?download=true		57	3	675-697
FDI Spillovers Over Time in an Emerging Market: The Roles of Entry Tenure and Barriers to Imitation	Zhang	2014	Zhang 2014 FDI Spillovers Over Time in an Emerging Market The Roles of Entry Tenure and Barriers to Imitation.pdf	10.5465/amj.2011.0351	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2011.0351	https://journals.aom.org/doi/pdf/10.5465/amj.2011.0351?download=true		57	3	698-722
Conscience without Cognition: The Effects of Subconscious Priming on Ethical Behavior	Welsh	2014	Welsh 2014 Conscience without Cognition The Effects of Subconscious Priming on Ethical Behavior.pdf	10.5465/amj.2011.1009	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2011.1009	https://journals.aom.org/doi/pdf/10.5465/amj.2011.1009?download=true		57	3	723-742
With or Without You: When Does Managerial Exit Matter for the Dissolution of Dyadic Market Ties?	Broschak	2014	Broschak 2014 With or Without You When Does Managerial Exit Matter for the Dissolution of Dyadic Market Ties.pdf	10.5465/amj.2011.0169	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2011.0169	https://journals.aom.org/doi/pdf/10.5465/amj.2011.0169?download=true		57	3	743-765
Human Capital Flows: Using Context-Emergent Turnover (CET) Theory to Explore the Process by Which Turnover, Hiring, and Job Demands Affect Patient Satisfaction	Reilly	2014	Reilly 2014 Human Capital Flows Using Context-Emergent Turnover (CET) Theory to Explore the Process by Which Turnover, Hiring, and Job Demands Affect Patient Satisfaction.pdf	10.5465/amj.2012.0132	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2012.0132	https://journals.aom.org/doi/pdf/10.5465/amj.2012.0132?download=true		57	3	766-790
How Directors' Prior Experience with Other Demographically Similar CEOs Affects Their Appointments onto Corporate Boards and the Consequences for CEO Compensation	Zhu	2014	Zhu 2014 How Directors Prior Experience with Other Demographically Similar CEOs Affects Their Appointments onto Corporate Boards and the Consequences for CEO Compensation.pdf	10.5465/amj.2011.0590	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2011.0590	https://journals.aom.org/doi/pdf/10.5465/amj.2011.0590?download=true		57	3	791-813
How Organizations Foster the Creative Use of Resources	Sonenshein	2014	Sonenshein 2014 How Organizations Foster the Creative Use of Resources.pdf	10.5465/amj.2012.0048	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2012.0048	https://journals.aom.org/doi/pdf/10.5465/amj.2012.0048?download=true		57	3	814-848
Managers and Analysts: An Examination of Mutual Influence	Washburn	2014	Washburn 2014 Managers and Analysts An Examination of Mutual Influence.pdf	10.5465/amj.2011.0420	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2011.0420	https://journals.aom.org/doi/pdf/10.5465/amj.2011.0420?download=true		57	3	849-868
A Social–Structural Perspective on Employee–Organization Relationships and Team Creativity	Jia	2014	Jia 2014 A Social–Structural Perspective on Employee–Organization Relationships and Team Creativity.pdf	10.5465/amj.2011.0147	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2011.0147	https://journals.aom.org/doi/pdf/10.5465/amj.2011.0147?download=true		57	3	869-891
“Defining What We Do—All Over Again”: Occupational Identity, Technological Change, and the Librarian/Internet-Search Relationship	Nelson	2014	Nelson 2014 “Defining What We Do—All Over Again” Occupational Identity, Technological Change, and the LibrarianInternet-Search Relationship.pdf	10.5465/amj.2012.0201	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2012.0201	https://journals.aom.org/doi/pdf/10.5465/amj.2012.0201?download=true		57	3	892-928
