title	first_author_last	year	saved_filename	doi	status	section	article_type	article_url	pdf_url	note	volume	issue	pages
Experience and Behavior: How Negative Feedback in New Versus Experienced Domains Affects Firm Action and Subsequent Performance	Eggers	2019	Eggers 2019 Experience and Behavior How Negative Feedback in New Versus Experienced Domains Affects Firm Action and Subsequent Performance.pdf	10.5465/amj.2017.0046	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2017.0046	https://journals.aom.org/doi/pdf/10.5465/amj.2017.0046?download=true		62	2	309-334
Actions Speak Louder than Words: How Figurative Language and Gesturing in Entrepreneurial Pitches Influences Investment Judgments	Clarke	2019	Clarke 2019 Actions Speak Louder than Words How Figurative Language and Gesturing in Entrepreneurial Pitches Influences Investment Judgments.pdf	10.5465/amj.2016.1008	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2016.1008	https://journals.aom.org/doi/pdf/10.5465/amj.2016.1008?download=true		62	2	335-360
The Cognitive and Behavioral Impact of Promotion and Prevention Contracts on Trust in Repeated Exchanges	Weber	2019	Weber 2019 The Cognitive and Behavioral Impact of Promotion and Prevention Contracts on Trust in Repeated Exchanges.pdf	10.5465/amj.2016.1230	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2016.1230	https://journals.aom.org/doi/pdf/10.5465/amj.2016.1230?download=true		62	2	361-382
Examination of CEO–CFO Social Interaction through Language Style Matching: Outcomes for the CFO and the Organization	Shi	2019	Shi 2019 Examination of CEO–CFO Social Interaction through Language Style Matching Outcomes for the CFO and the Organization.pdf	10.5465/amj.2016.1062	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2016.1062	https://journals.aom.org/doi/pdf/10.5465/amj.2016.1062?download=true		62	2	383-414
Bored by Interest: How Intrinsic Motivation in One Task Can Reduce Performance on Other Tasks	Shin	2019	Shin 2019 Bored by Interest How Intrinsic Motivation in One Task Can Reduce Performance on Other Tasks.pdf	10.5465/amj.2017.0735	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2017.0735	https://journals.aom.org/doi/pdf/10.5465/amj.2017.0735?download=true		62	2	415-436
Boards as a Source of Inertia: Examining the Internal Challenges and Dynamics of Boards of Directors in Times of Environmental Discontinuities	Hoppmann	2019	Hoppmann 2019 Boards as a Source of Inertia Examining the Internal Challenges and Dynamics of Boards of Directors in Times of Environmental Discontinuities.pdf	10.5465/amj.2016.1091	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2016.1091	https://journals.aom.org/doi/pdf/10.5465/amj.2016.1091?download=true		62	2	437-468
Too Busy to Be Fair? The Effect of Workload and Rewards on Managers’ Justice Rule Adherence	Sherf	2019	Sherf 2019 Too Busy to Be Fair The Effect of Workload and Rewards on Managers’ Justice Rule Adherence.pdf	10.5465/amj.2016.1061	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2016.1061	https://journals.aom.org/doi/pdf/10.5465/amj.2016.1061?download=true		62	2	469-502
Idea Rejected, Tie Formed: Organizations’ Feedback on Crowdsourced Ideas	Piezunka	2019	Piezunka 2019 Idea Rejected, Tie Formed Organizations’ Feedback on Crowdsourced Ideas.pdf	10.5465/amj.2016.0703	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2016.0703	https://journals.aom.org/doi/pdf/10.5465/amj.2016.0703?download=true		62	2	503-530
Can You Handle the Pressure? The Effect of Performance Pressure on Stress Appraisals, Self-regulation, and Behavior	Mitchell	2019	Mitchell 2019 Can You Handle the Pressure The Effect of Performance Pressure on Stress Appraisals, Self-regulation, and Behavior.pdf	10.5465/amj.2016.0646	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2016.0646	https://journals.aom.org/doi/pdf/10.5465/amj.2016.0646?download=true		62	2	531-552
Capability Reputation, Character Reputation, and Exchange Partners’ Reactions to Adverse Events	Park	2019	Park 2019 Capability Reputation, Character Reputation, and Exchange Partners’ Reactions to Adverse Events.pdf	10.5465/amj.2016.0445	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2016.0445	https://journals.aom.org/doi/pdf/10.5465/amj.2016.0445?download=true		62	2	553-578
Pitching Novel Ideas to the Boss: The Interactive Effects of Employees’ Idea Enactment and Influence Tactics on Creativity Assessment and Implementation	Lu	2019	Lu 2019 Pitching Novel Ideas to the Boss The Interactive Effects of Employees’ Idea Enactment and Influence Tactics on Creativity Assessment and Implementation.pdf	10.5465/amj.2016.0942	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2016.0942	https://journals.aom.org/doi/pdf/10.5465/amj.2016.0942?download=true		62	2	579-606
No Time Like the Present: How a Present Time Perspective Can Foster Sustainable Development	Kim	2019	Kim 2019 No Time Like the Present How a Present Time Perspective Can Foster Sustainable Development.pdf	10.5465/amj.2015.1295	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2015.1295	https://journals.aom.org/doi/pdf/10.5465/amj.2015.1295?download=true		62	2	607-634
