title	first_author_last	year	saved_filename	doi	status	section	article_type	article_url	pdf_url	note	volume	issue	pages
From the Editors—Seeing Practice Impact in New Ways	Simsek	2018	Simsek 2018 From the Editors—Seeing Practice Impact in New Ways.pdf	10.5465/amj.2018.4006	downloaded	From the Editors	editorial	https://journals.aom.org/doi/10.5465/amj.2018.4006	https://journals.aom.org/doi/pdf/10.5465/amj.2018.4006?download=true		61	6	2021-2025
Knowing Me, Knowing You: Inventor Mobility and the Formation of Technology-oriented Alliances	Wagner	2018	Wagner 2018 Knowing Me, Knowing You Inventor Mobility and the Formation of Technology-oriented Alliances.pdf	10.5465/amj.2016.0818	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2016.0818	https://journals.aom.org/doi/pdf/10.5465/amj.2016.0818?download=true		61	6	2026-2052
Becoming Who We Serve: A Model of Multi-Layered Employee–Customer Identification	Cardador	2018	Cardador 2018 Becoming Who We Serve A Model of Multi-Layered Employee–Customer Identification.pdf	10.5465/amj.2015.1201	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2015.1201	https://journals.aom.org/doi/pdf/10.5465/amj.2015.1201?download=true		61	6	2053-2080
When Equity Seems Unfair: The Role of Justice Enforceability in Temporary Team Coordination	Valentine	2018	Valentine 2018 When Equity Seems Unfair The Role of Justice Enforceability in Temporary Team Coordination.pdf	10.5465/amj.2016.1101	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2016.1101	https://journals.aom.org/doi/pdf/10.5465/amj.2016.1101?download=true		61	6	2081-2105
How Can Leaders Overcome the Blurry Vision Bias? Identifying an Antidote to the Paradox of Vision Communication	Carton	2018	Carton 2018 How Can Leaders Overcome the Blurry Vision Bias Identifying an Antidote to the Paradox of Vision Communication.pdf	10.5465/amj.2015.0375	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2015.0375	https://journals.aom.org/doi/pdf/10.5465/amj.2015.0375?download=true		61	6	2106-2129
From Protest to Product: Strategic Frame Brokerage in a Commercial Social Movement Organization	Lee	2018	Lee 2018 From Protest to Product Strategic Frame Brokerage in a Commercial Social Movement Organization.pdf	10.5465/amj.2016.0223	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2016.0223	https://journals.aom.org/doi/pdf/10.5465/amj.2016.0223?download=true		61	6	2130-2158
Different Strokes for Different Teams: The Contingent Effects of Positive and Negative Feedback on the Creativity of Informationally Homogeneous and Diverse Teams	Hoever	2018	Hoever 2018 Different Strokes for Different Teams The Contingent Effects of Positive and Negative Feedback on the Creativity of Informationally Homogeneous and Diverse Teams.pdf	10.5465/amj.2016.0642	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2016.0642	https://journals.aom.org/doi/pdf/10.5465/amj.2016.0642?download=true		61	6	2159-2181
Ideological Misfit? Political Affiliation and Employee Departure in the Private-equity Industry	Bermiss	2018	Bermiss 2018 Ideological Misfit Political Affiliation and Employee Departure in the Private-equity Industry.pdf	10.5465/amj.2016.0817	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2016.0817	https://journals.aom.org/doi/pdf/10.5465/amj.2016.0817?download=true		61	6	2182-2209
A Network View of Advice-giving and Individual Creativity in Teams: A Brokerage-driven, Socially Perpetuated Phenomenon	Li	2018	Li 2018 A Network View of Advice-giving and Individual Creativity in Teams A Brokerage-driven, Socially Perpetuated Phenomenon.pdf	10.5465/amj.2016.0212	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2016.0212	https://journals.aom.org/doi/pdf/10.5465/amj.2016.0212?download=true		61	6	2210-2229
Social Valuation Across Multiple Audiences: The Interplay of Ability and Identity Judgments	Fini	2018	Fini 2018 Social Valuation Across Multiple Audiences The Interplay of Ability and Identity Judgments.pdf	10.5465/amj.2016.0661	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2016.0661	https://journals.aom.org/doi/pdf/10.5465/amj.2016.0661?download=true		61	6	2230-2264
Entrepreneurial Imaginativeness in New Venture Ideation	Kier	2018	Kier 2018 Entrepreneurial Imaginativeness in New Venture Ideation.pdf	10.5465/amj.2017.0395	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2017.0395	https://journals.aom.org/doi/pdf/10.5465/amj.2017.0395?download=true		61	6	2265-2295
Consequences of Downward Envy: A Model of Self-esteem Threat, Abusive Supervision, and Supervisory Leader Self-improvement	Yu	2018	Yu 2018 Consequences of Downward Envy A Model of Self-esteem Threat, Abusive Supervision, and Supervisory Leader Self-improvement.pdf	10.5465/amj.2015.0183	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2015.0183	https://journals.aom.org/doi/pdf/10.5465/amj.2015.0183?download=true		61	6	2296-2318
Managing Technological Transitions by Building Bridges	Cohen	2018	Cohen 2018 Managing Technological Transitions by Building Bridges.pdf	10.5465/amj.2015.0690	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2015.0690	https://journals.aom.org/doi/pdf/10.5465/amj.2015.0690?download=true		61	6	2319-2342
No Employee an Island: Workplace Loneliness and Job Performance	Ozcelik	2018	Ozcelik 2018 No Employee an Island Workplace Loneliness and Job Performance.pdf	10.5465/amj.2015.1066	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2015.1066	https://journals.aom.org/doi/pdf/10.5465/amj.2015.1066?download=true		61	6	2343-2366
Not Too Tired to be Proactive: Daily Empowering Leadership Spurs Next-morning Employee Proactivity as Moderated by Nightly Sleep Quality	Schilpzand	2018	Schilpzand 2018 Not Too Tired to be Proactive Daily Empowering Leadership Spurs Next-morning Employee Proactivity as Moderated by Nightly Sleep Quality.pdf	10.5465/amj.2016.0936	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2016.0936	https://journals.aom.org/doi/pdf/10.5465/amj.2016.0936?download=true		61	6	2367-2387
