title	first_author_last	year	saved_filename	doi	status	section	article_type	article_url	pdf_url	note	volume	issue	pages
From the Editors—Publishing Relevant and Trustworthy Empirical Research in AMJ: The 22nd Editorial Term during the COVID-19 Pandemic	Tihanyi	2022	Tihanyi 2022 From the Editors—Publishing Relevant and Trustworthy Empirical Research in AMJ The 22nd Editorial Term during the COVID-19 Pandemic.pdf	10.5465/amj.2022.4006	downloaded	From the Editors	editorial	https://journals.aom.org/doi/10.5465/amj.2022.4006	https://journals.aom.org/doi/pdf/10.5465/amj.2022.4006?download=true		65	6	1771-1774
Advancing Reform: Embedded Activism to Develop Climate Solutions	Schifeling	2022	Schifeling 2022 Advancing Reform Embedded Activism to Develop Climate Solutions.pdf	10.5465/amj.2019.0769	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2019.0769	https://journals.aom.org/doi/pdf/10.5465/amj.2019.0769?download=true		65	6	1775-1803
Different Roots, Different Fruits: Gender-Based Differences in Cultural Narratives about Perceived Discrimination Produce Divergent Psychological Consequences	Tost	2022	Tost 2022 Different Roots, Different Fruits Gender-Based Differences in Cultural Narratives about Perceived Discrimination Produce Divergent Psychological Consequences.pdf	10.5465/amj.2020.0339	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2020.0339	https://journals.aom.org/doi/pdf/10.5465/amj.2020.0339?download=true		65	6	1804-1834
Bridge Supervision: Correlates of a Boss on the Far Side of a Structural Hole	Burt	2022	Burt 2022 Bridge Supervision Correlates of a Boss on the Far Side of a Structural Hole.pdf	10.5465/amj.2021.0676	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2021.0676	https://journals.aom.org/doi/pdf/10.5465/amj.2021.0676?download=true		65	6	1835-1863
Creating and Sustaining Stakeholder Emotional Resonance with Organizational Identity in Social Mission-Driven Organizations	Kouamé	2022	Kouamé 2022 Creating and Sustaining Stakeholder Emotional Resonance with Organizational Identity in Social Mission-Driven Organizations.pdf	10.5465/amj.2018.1143	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2018.1143	https://journals.aom.org/doi/pdf/10.5465/amj.2018.1143?download=true		65	6	1864-1893
It’s Not Always Sunny in Relationally Rich Jobs: The Influence of Negative Beneficiary Contact	Nielsen	2022	Nielsen 2022 It’s Not Always Sunny in Relationally Rich Jobs The Influence of Negative Beneficiary Contact.pdf	10.5465/amj.2019.1288	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2019.1288	https://journals.aom.org/doi/pdf/10.5465/amj.2019.1288?download=true		65	6	1894-1922
Meaning, Mission, and Measurement: How Organizational Performance Measurement Shapes Perceptions of Work as Worthy	Beer	2022	Beer 2022 Meaning, Mission, and Measurement How Organizational Performance Measurement Shapes Perceptions of Work as Worthy.pdf	10.5465/amj.2019.0916	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2019.0916	https://journals.aom.org/doi/pdf/10.5465/amj.2019.0916?download=true		65	6	1923-1953
When Helping Hurts Helpers: Anticipatory versus Reactive Helping, Helper’s Relative Status, and Recipient Self-Threat	Harari	2022	Harari 2022 When Helping Hurts Helpers Anticipatory versus Reactive Helping, Helper’s Relative Status, and Recipient Self-Threat.pdf	10.5465/amj.2019.0049	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2019.0049	https://journals.aom.org/doi/pdf/10.5465/amj.2019.0049?download=true		65	6	1954-1983
The Downside of CFO Function-Based Language Incongruity	Um	2022	Um 2022 The Downside of CFO Function-Based Language Incongruity.pdf	10.5465/amj.2019.0943	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2019.0943	https://journals.aom.org/doi/pdf/10.5465/amj.2019.0943?download=true		65	6	1984-2013
Fast or Slow: How Temporal Work Design Shapes Experienced Passage of Time and Job Performance	Zhao	2022	Zhao 2022 Fast or Slow How Temporal Work Design Shapes Experienced Passage of Time and Job Performance.pdf	10.5465/amj.2019.1110	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2019.1110	https://journals.aom.org/doi/pdf/10.5465/amj.2019.1110?download=true		65	6	2014-2033
The Social Aftershocks of Voice: An Investigation of Employees’ Affective and Interpersonal Reactions after Speaking Up	Welsh	2022	Welsh 2022 The Social Aftershocks of Voice An Investigation of Employees’ Affective and Interpersonal Reactions after Speaking Up.pdf	10.5465/amj.2019.1187	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2019.1187	https://journals.aom.org/doi/pdf/10.5465/amj.2019.1187?download=true		65	6	2034-2057
The Grand Tour: The Role of Catalyzing Places for Industry Emergence	Aversa	2022	Aversa 2022 The Grand Tour The Role of Catalyzing Places for Industry Emergence.pdf	10.5465/amj.2019.1303	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2019.1303	https://journals.aom.org/doi/pdf/10.5465/amj.2019.1303?download=true		65	6	2058-2091
Leader Perfectionism—Friend or Foe of Employee Creativity? Locus of Control as a Key Contingency	Xu	2022	Xu 2022 Leader Perfectionism—Friend or Foe of Employee Creativity Locus of Control as a Key Contingency.pdf	10.5465/amj.2019.0165	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2019.0165	https://journals.aom.org/doi/pdf/10.5465/amj.2019.0165?download=true		65	6	2092-2117
