title	first_author_last	year	saved_filename	doi	status	section	article_type	article_url	pdf_url	note	volume	issue	pages
Positioning Research on Novel Phenomena: The Winding Road From Periphery to Core	Dencker	2023	Dencker 2023 Positioning Research on Novel Phenomena The Winding Road From Periphery to Core.pdf	10.5465/amj.2023.4005	downloaded	From the Editors	editorial	https://journals.aom.org/doi/10.5465/amj.2023.4005	https://journals.aom.org/doi/pdf/10.5465/amj.2023.4005?download=true		66	5	1295-1302
The Award Goes To… Someone Else: A Natural Quasi-Experiment Examining the Impact of Performance Awards on Nominees’ Workplace Collaboration	Liao	2023	Liao 2023 The Award Goes To… Someone Else A Natural Quasi-Experiment Examining the Impact of Performance Awards on Nominees’ Workplace Collaboration.pdf	10.5465/amj.2021.0662	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2021.0662	https://journals.aom.org/doi/pdf/10.5465/amj.2021.0662?download=true		66	5	1303-1333
Resource Idling and Capability Erosion	Ross	2023	Ross 2023 Resource Idling and Capability Erosion.pdf	10.5465/amj.2020.1050	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2020.1050	https://journals.aom.org/doi/pdf/10.5465/amj.2020.1050?download=true		66	5	1334-1359
When People Build Networks That Hurt Their Performance: Structural Holes, Cognitive Style, and the Unintended Consequences of Person–Network Fit	Carnabuci	2023	Carnabuci 2023 When People Build Networks That Hurt Their Performance Structural Holes, Cognitive Style, and the Unintended Consequences of Person–Network Fit.pdf	10.5465/amj.2021.1227	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2021.1227	https://journals.aom.org/doi/pdf/10.5465/amj.2021.1227?download=true		66	5	1360-1383
Tempering Temperance? A Contingency Approach to Social Movements’ Entry Deterrence in Scottish Whisky Distilling, 1823–1921	Lander	2023	Lander 2023 Tempering Temperance A Contingency Approach to Social Movements’ Entry Deterrence in Scottish Whisky Distilling, 1823–1921.pdf	10.5465/amj.2019.1411	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2019.1411	https://journals.aom.org/doi/pdf/10.5465/amj.2019.1411?download=true		66	5	1384-1410
Wearing Your Worth at Work: The Consequences of Employees’ Daily Clothing Choices	Kim	2023	Kim 2023 Wearing Your Worth at Work The Consequences of Employees’ Daily Clothing Choices.pdf	10.5465/amj.2021.1358	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2021.1358	https://journals.aom.org/doi/pdf/10.5465/amj.2021.1358?download=true		66	5	1411-1437
Distilling Authenticity: Materiality and Narratives in Canadian Distilleries’ Authenticity Work	Voronov	2023	Voronov 2023 Distilling Authenticity Materiality and Narratives in Canadian Distilleries’ Authenticity Work.pdf	10.5465/amj.2020.0017	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2020.0017	https://journals.aom.org/doi/pdf/10.5465/amj.2020.0017?download=true		66	5	1438-1468
Signaling Diversity Debt: Startup Gender Composition and the Gender Gap in Joiners’ Interest	Engel	2023	Engel 2023 Signaling Diversity Debt Startup Gender Composition and the Gender Gap in Joiners’ Interest.pdf	10.5465/amj.2021.1197	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2021.1197	https://journals.aom.org/doi/pdf/10.5465/amj.2021.1197?download=true		66	5	1469-1500
Reaching for the Stars: How Gender Influences the Formation of High-Status Collaboration Ties	Rua-Gomez	2023	Rua-Gomez 2023 Reaching for the Stars How Gender Influences the Formation of High-Status Collaboration Ties.pdf	10.5465/amj.2021.0218	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2021.0218	https://journals.aom.org/doi/pdf/10.5465/amj.2021.0218?download=true		66	5	1501-1528
Free to Be Me? Evolving Gender Expression and the Dynamic Interplay between Authenticity and the Desire to Be Accepted at Work	Hennekam	2023	Hennekam 2023 Free to Be Me Evolving Gender Expression and the Dynamic Interplay between Authenticity and the Desire to Be Accepted at Work.pdf	10.5465/amj.2020.1308	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2020.1308	https://journals.aom.org/doi/pdf/10.5465/amj.2020.1308?download=true		66	5	1529-1553
On the Plurality and Politics of Ally Work: Liberalism and Self, Relational, and Organizational Ally Work	Dang	2023	Dang 2023 On the Plurality and Politics of Ally Work Liberalism and Self, Relational, and Organizational Ally Work.pdf	10.5465/amj.2021.0999	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2021.0999	https://journals.aom.org/doi/pdf/10.5465/amj.2021.0999?download=true		66	5	1554-1585
Hierarchical Team Structures Limit Joint Gain in Interteam Negotiations: The Role of Information Elaboration and Value-Claiming Behavior	Doyle	2023	Doyle 2023 Hierarchical Team Structures Limit Joint Gain in Interteam Negotiations The Role of Information Elaboration and Value-Claiming Behavior.pdf	10.5465/amj.2019.1381	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2019.1381	https://journals.aom.org/doi/pdf/10.5465/amj.2019.1381?download=true		66	5	1586-1616
