title	first_author_last	year	saved_filename	doi	status	section	article_type	article_url	pdf_url	note	volume	issue	pages
New Ways of Seeing: Elaboration on a Theme	Shaw	2017	Shaw 2017 New Ways of Seeing Elaboration on a Theme.pdf	10.5465/amj.2017.4002	downloaded	From the Editors	editorial	https://journals.aom.org/doi/10.5465/amj.2017.4002	https://journals.aom.org/doi/pdf/10.5465/amj.2017.4002?download=true		60	2	397-401
Why and When Does the Gender Gap Reverse? Diversity Goals and the Pay Premium for High Potential Women	Leslie	2017	Leslie 2017 Why and When Does the Gender Gap Reverse Diversity Goals and the Pay Premium for High Potential Women.pdf	10.5465/amj.2015.0195	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2015.0195	https://journals.aom.org/doi/pdf/10.5465/amj.2015.0195?download=true		60	2	402-432
Evaluating Novelty: The Role of Panels in the Selection of R&D Projects	Criscuolo	2017	Criscuolo 2017 Evaluating Novelty The Role of Panels in the Selection of R&D Projects.pdf	10.5465/amj.2014.0861	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2014.0861	https://journals.aom.org/doi/pdf/10.5465/amj.2014.0861?download=true		60	2	433-460
Emotions Uncorked: Inspiring Evangelism for the Emerging Practice of Cool-Climate Winemaking in Ontario	Massa	2017	Massa 2017 Emotions Uncorked Inspiring Evangelism for the Emerging Practice of Cool-Climate Winemaking in Ontario.pdf	10.5465/amj.2014.0092	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2014.0092	https://journals.aom.org/doi/pdf/10.5465/amj.2014.0092?download=true		60	2	461-499
Imprinting through Inheritance: A Multi-Genealogical Study of Entrepreneurial Proclivity	Ellis	2017	Ellis 2017 Imprinting through Inheritance A Multi-Genealogical Study of Entrepreneurial Proclivity.pdf	10.5465/amj.2014.0150	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2014.0150	https://journals.aom.org/doi/pdf/10.5465/amj.2014.0150?download=true		60	2	500-522
Forgone, but not Forgotten: Toward a Theory of Forgone Professional Identities	Obodaru	2017	Obodaru 2017 Forgone, but not Forgotten Toward a Theory of Forgone Professional Identities.pdf	10.5465/amj.2013.0432	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2013.0432	https://journals.aom.org/doi/pdf/10.5465/amj.2013.0432?download=true		60	2	523-553
Signaler Credibility, Signal Susceptibility, and Relative Reliance on Signals: How Stakeholders Change their Evaluative Processes After Violation of Expectations and Rehabilitative Efforts	Gomulya	2017	Gomulya 2017 Signaler Credibility, Signal Susceptibility, and Relative Reliance on Signals How Stakeholders Change their Evaluative Processes After Violation of Expectations and Rehabilitative Efforts.pdf	10.5465/amj.2014.1041	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2014.1041	https://journals.aom.org/doi/pdf/10.5465/amj.2014.1041?download=true		60	2	554-583
Negotiating the Challenges of a Calling: Emotion and Enacted Sensemaking in Animal Shelter Work	Schabram	2017	Schabram 2017 Negotiating the Challenges of a Calling Emotion and Enacted Sensemaking in Animal Shelter Work.pdf	10.5465/amj.2013.0665	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2013.0665	https://journals.aom.org/doi/pdf/10.5465/amj.2013.0665?download=true		60	2	584-609
Health Systems in Transition: Professional Identity Work in the Context of Shifting Institutional Logics	Kyratsis	2017	Kyratsis 2017 Health Systems in Transition Professional Identity Work in the Context of Shifting Institutional Logics.pdf	10.5465/amj.2013.0684	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2013.0684	https://journals.aom.org/doi/pdf/10.5465/amj.2013.0684?download=true		60	2	610-641
“Dancing on Hot Coals”: How Emotion Work Facilitates Collective Sensemaking	Heaphy	2017	Heaphy 2017 “Dancing on Hot Coals” How Emotion Work Facilitates Collective Sensemaking.pdf	10.5465/amj.2014.0101	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2014.0101	https://journals.aom.org/doi/pdf/10.5465/amj.2014.0101?download=true		60	2	642-670
Institutional Logics and Power Sources: Merger and Acquisition Decisions	Greve	2017	Greve 2017 Institutional Logics and Power Sources Merger and Acquisition Decisions.pdf	10.5465/amj.2015.0698	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2015.0698	https://journals.aom.org/doi/pdf/10.5465/amj.2015.0698?download=true		60	2	671-694
When Job Performance is All Relative: How Family Motivation Energizes Effort and Compensates for Intrinsic Motivation	Menges	2017	Menges 2017 When Job Performance is All Relative How Family Motivation Energizes Effort and Compensates for Intrinsic Motivation.pdf	10.5465/amj.2014.0898	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2014.0898	https://journals.aom.org/doi/pdf/10.5465/amj.2014.0898?download=true		60	2	695-719
Artful and Contorted Coordinating: The Ramifications of Imposing Formal Logics of Task Jurisdiction on Situated Practice	Pine	2017	Pine 2017 Artful and Contorted Coordinating The Ramifications of Imposing Formal Logics of Task Jurisdiction on Situated Practice.pdf	10.5465/amj.2014.0315	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2014.0315	https://journals.aom.org/doi/pdf/10.5465/amj.2014.0315?download=true		60	2	720-742
Is Consistently Unfair Better than Sporadically Fair? An Investigation of Justice Variability and Stress	Matta	2017	Matta 2017 Is Consistently Unfair Better than Sporadically Fair An Investigation of Justice Variability and Stress.pdf	10.5465/amj.2014.0455	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2014.0455	https://journals.aom.org/doi/pdf/10.5465/amj.2014.0455?download=true		60	2	743-770
Does Diversity-Valuing Behavior Result in Diminished Performance Ratings for Non-White and Female Leaders?	Hekman	2017	Hekman 2017 Does Diversity-Valuing Behavior Result in Diminished Performance Ratings for Non-White and Female Leaders.pdf	10.5465/amj.2014.0538	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2014.0538	https://journals.aom.org/doi/pdf/10.5465/amj.2014.0538?download=true		60	2	771-797
To Shift or Not to Shift? Determinants and Consequences of Phase Shifting on Justice Judgments	Soenen	2017	Soenen 2017 To Shift or Not to Shift Determinants and Consequences of Phase Shifting on Justice Judgments.pdf	10.5465/amj.2014.0181	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2014.0181	https://journals.aom.org/doi/pdf/10.5465/amj.2014.0181?download=true		60	2	798-817
