title	first_author_last	year	saved_filename	doi	status	section	article_type	article_url	pdf_url	note	volume	issue	pages
Something in Common: Competitive Dissimilarity and Performance of Rivals with Common Shareholders	Connelly	2019	Connelly 2019 Something in Common Competitive Dissimilarity and Performance of Rivals with Common Shareholders.pdf	10.5465/amj.2017.0515	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2017.0515	https://journals.aom.org/doi/pdf/10.5465/amj.2017.0515?download=true		62	1	1-21
The Coevolution of Social Networks and Thoughts of Quitting	Tröster	2019	Tröster 2019 The Coevolution of Social Networks and Thoughts of Quitting.pdf	10.5465/amj.2016.0914	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2016.0914	https://journals.aom.org/doi/pdf/10.5465/amj.2016.0914?download=true		62	1	22-43
Dominant Coalitions Directing Acquisitions: Different Decision Makers, Different Decisions	Zhang	2019	Zhang 2019 Dominant Coalitions Directing Acquisitions Different Decision Makers, Different Decisions.pdf	10.5465/amj.2017.0323	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2017.0323	https://journals.aom.org/doi/pdf/10.5465/amj.2017.0323?download=true		62	1	44-65
Toward a Model of Organizational Mourning: The Case of Former Lehman Brothers Bankers	Crosina	2019	Crosina 2019 Toward a Model of Organizational Mourning The Case of Former Lehman Brothers Bankers.pdf	10.5465/amj.2017.0140	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2017.0140	https://journals.aom.org/doi/pdf/10.5465/amj.2017.0140?download=true		62	1	66-98
Human Capital Acquisition and Organizational Innovation: A Temporal Perspective	Wang	2019	Wang 2019 Human Capital Acquisition and Organizational Innovation A Temporal Perspective.pdf	10.5465/amj.2017.0114	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2017.0114	https://journals.aom.org/doi/pdf/10.5465/amj.2017.0114?download=true		62	1	99-116
Only Timeline Will Tell: Temporal Framing of Competitive Announcements and Rivals’ Responses	Nadkarni	2019	Nadkarni 2019 Only Timeline Will Tell Temporal Framing of Competitive Announcements and Rivals’ Responses.pdf	10.5465/amj.2015.0304	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2015.0304	https://journals.aom.org/doi/pdf/10.5465/amj.2015.0304?download=true		62	1	117-143
Diversity Thresholds: How Social Norms, Visibility, and Scrutiny Relate to Group Composition	Chang	2019	Chang 2019 Diversity Thresholds How Social Norms, Visibility, and Scrutiny Relate to Group Composition.pdf	10.5465/amj.2017.0440	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2017.0440	https://journals.aom.org/doi/pdf/10.5465/amj.2017.0440?download=true		62	1	144-171
When Do Ethnic Communities Affect Foreign Location Choice? Dual Entry Strategies of Korean Banks in China	Li	2019	Li 2019 When Do Ethnic Communities Affect Foreign Location Choice Dual Entry Strategies of Korean Banks in China.pdf	10.5465/amj.2017.0275	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2017.0275	https://journals.aom.org/doi/pdf/10.5465/amj.2017.0275?download=true		62	1	172-195
Gender, Brokerage, and Performance: A Construal Approach	Brands	2019	Brands 2019 Gender, Brokerage, and Performance A Construal Approach.pdf	10.5465/amj.2016.0860	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2016.0860	https://journals.aom.org/doi/pdf/10.5465/amj.2016.0860?download=true		62	1	196-219
Public Governance, Corporate Governance, and Firm Innovation: An Examination of State-Owned Enterprises	Jia	2019	Jia 2019 Public Governance, Corporate Governance, and Firm Innovation An Examination of State-Owned Enterprises.pdf	10.5465/amj.2016.0543	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2016.0543	https://journals.aom.org/doi/pdf/10.5465/amj.2016.0543?download=true		62	1	220-247
Relational Attachment at Work: A Complementary Fit Perspective on the Role of Relationships in Organizational Life	Ehrhardt	2019	Ehrhardt 2019 Relational Attachment at Work A Complementary Fit Perspective on the Role of Relationships in Organizational Life.pdf	10.5465/amj.2016.0245	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2016.0245	https://journals.aom.org/doi/pdf/10.5465/amj.2016.0245?download=true		62	1	248-282
The Coercive Isomorphism Ripple Effect: An Investigation of Nonprofit Interlocks on Corporate Boards	Krause	2019	Krause 2019 The Coercive Isomorphism Ripple Effect An Investigation of Nonprofit Interlocks on Corporate Boards.pdf	10.5465/amj.2017.0064	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2017.0064	https://journals.aom.org/doi/pdf/10.5465/amj.2017.0064?download=true		62	1	283-308
