title	first_author_last	year	saved_filename	doi	status	section	article_type	article_url	pdf_url	note	volume	issue	pages
Reputation and Status: Expanding the Role of Social Evaluations in Management Research	George	2016	George 2016 Reputation and Status Expanding the Role of Social Evaluations in Management Research.pdf	10.5465/amj.2016.4001	downloaded	From the Editors	editorial	https://journals.aom.org/doi/10.5465/amj.2016.4001	https://journals.aom.org/doi/pdf/10.5465/amj.2016.4001?download=true		59	1	1-13
Unearned Status Gain: Evidence from a Global Language Mandate	Neeley	2016	Neeley 2016 Unearned Status Gain Evidence from a Global Language Mandate.pdf	10.5465/amj.2014.0535	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2014.0535	https://journals.aom.org/doi/pdf/10.5465/amj.2014.0535?download=true		59	1	14-43
Status Matters: The Asymmetric Effects of Supervisor–Subordinate Disability Incongruence and Climate for Inclusion	Dwertmann	2016	Dwertmann 2016 Status Matters The Asymmetric Effects of Supervisor–Subordinate Disability Incongruence and Climate for Inclusion.pdf	10.5465/amj.2014.0093	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2014.0093	https://journals.aom.org/doi/pdf/10.5465/amj.2014.0093?download=true		59	1	44-64
Classical Deviation: Organizational and Individual Status as Antecedents of Conformity	Durand	2016	Durand 2016 Classical Deviation Organizational and Individual Status as Antecedents of Conformity.pdf	10.5465/amj.2013.0767	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2013.0767	https://journals.aom.org/doi/pdf/10.5465/amj.2013.0767?download=true		59	1	65-89
Third Party Employment Branding: Human Capital Inflows and Outflows Following “Best Places to Work” Certifications	Dineen	2016	Dineen 2016 Third Party Employment Branding Human Capital Inflows and Outflows Following “Best Places to Work” Certifications.pdf	10.5465/amj.2013.1091	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2013.1091	https://journals.aom.org/doi/pdf/10.5465/amj.2013.1091?download=true		59	1	90-112
The Art of Representation: How Audience-specific Reputations Affect Success in the Contemporary Art Field	Ertug	2016	Ertug 2016 The Art of Representation How Audience-specific Reputations Affect Success in the Contemporary Art Field.pdf	10.5465/amj.2013.0621	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2013.0621	https://journals.aom.org/doi/pdf/10.5465/amj.2013.0621?download=true		59	1	113-134
Protecting Market Identity: When and How Do Organizations Respond to Consumers’ Devaluations?	Wang	2016	Wang 2016 Protecting Market Identity When and How Do Organizations Respond to Consumers’ Devaluations.pdf	10.5465/amj.2014.0205	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2014.0205	https://journals.aom.org/doi/pdf/10.5465/amj.2014.0205?download=true		59	1	135-162
Fuzzy Logic and the Market: A Configurational Approach to Investor Perceptions of Acquisition Announcements	Campbell	2016	Campbell 2016 Fuzzy Logic and the Market A Configurational Approach to Investor Perceptions of Acquisition Announcements.pdf	10.5465/amj.2013.0663	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2013.0663	https://journals.aom.org/doi/pdf/10.5465/amj.2013.0663?download=true		59	1	163-187
Understanding the Direction, Magnitude, and Joint Effects of Reputation When Multiple Actors’ Reputations Collide	Boivie	2016	Boivie 2016 Understanding the Direction, Magnitude, and Joint Effects of Reputation When Multiple Actors’ Reputations Collide.pdf	10.5465/amj.2014.0521	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2014.0521	https://journals.aom.org/doi/pdf/10.5465/amj.2014.0521?download=true		59	1	188-206
The Online Shadow of Offline Signals: Which Sellers Get Contacted in Online B2B Marketplaces?	Lanzolla	2016	Lanzolla 2016 The Online Shadow of Offline Signals Which Sellers Get Contacted in Online B2B Marketplaces.pdf	10.5465/amj.2014.0051	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2014.0051	https://journals.aom.org/doi/pdf/10.5465/amj.2014.0051?download=true		59	1	207-231
