title	first_author_last	year	saved_filename	doi	status	section	article_type	article_url	pdf_url	note	volume	issue	pages
Managing by Design	Gruber	2015	Gruber 2015 Managing by Design.pdf	10.5465/amj.2015.4001	downloaded	From The Editors	editorial	https://journals.aom.org/doi/10.5465/amj.2015.4001	https://journals.aom.org/doi/pdf/10.5465/amj.2015.4001?download=true		58	1	1-7
Professional Image Maintenance: How Women Navigate Pregnancy in the Workplace	Little	2015	Little 2015 Professional Image Maintenance How Women Navigate Pregnancy in the Workplace.pdf	10.5465/amj.2013.0599	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2013.0599	https://journals.aom.org/doi/pdf/10.5465/amj.2013.0599?download=true		58	1	8-37
If They Can Do It, Why Not Us? Competitors as Reference Points for Justifying Escalation of Commitment	Hsieh	2015	Hsieh 2015 If They Can Do It, Why Not Us Competitors as Reference Points for Justifying Escalation of Commitment.pdf	10.5465/amj.2011.0869	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2011.0869	https://journals.aom.org/doi/pdf/10.5465/amj.2011.0869?download=true		58	1	38-58
Who Defers to Whom and Why? Dual Pathways Linking Demographic Differences and Dyadic Deference to Team Effectiveness	Joshi	2015	Joshi 2015 Who Defers to Whom and Why Dual Pathways Linking Demographic Differences and Dyadic Deference to Team Effectiveness.pdf	10.5465/amj.2013.0718	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2013.0718	https://journals.aom.org/doi/pdf/10.5465/amj.2013.0718?download=true		58	1	59-84
I Need Time! Exploring Pathways to Compliance under Institutional Complexity	Raaijmakers	2015	Raaijmakers 2015 I Need Time! Exploring Pathways to Compliance under Institutional Complexity.pdf	10.5465/amj.2011.0276	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2011.0276	https://journals.aom.org/doi/pdf/10.5465/amj.2011.0276?download=true		58	1	85-110
Collective Organizational Engagement: Linking Motivational Antecedents, Strategic Implementation, and Firm Performance	Barrick	2015	Barrick 2015 Collective Organizational Engagement Linking Motivational Antecedents, Strategic Implementation, and Firm Performance.pdf	10.5465/amj.2013.0227	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2013.0227	https://journals.aom.org/doi/pdf/10.5465/amj.2013.0227?download=true		58	1	111-135
Help-Seeking and Help-Giving as an Organizational Routine: Continual Engagement in Innovative Work	Grodal	2015	Grodal 2015 Help-Seeking and Help-Giving as an Organizational Routine Continual Engagement in Innovative Work.pdf	10.5465/amj.2012.0552	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2012.0552	https://journals.aom.org/doi/pdf/10.5465/amj.2012.0552?download=true		58	1	136-168
Investor Perceptions of Financial Misconduct: The Heterogeneous Contamination of Bystander Firms	Paruchuri	2015	Paruchuri 2015 Investor Perceptions of Financial Misconduct The Heterogeneous Contamination of Bystander Firms.pdf	10.5465/amj.2012.0704	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2012.0704	https://journals.aom.org/doi/pdf/10.5465/amj.2012.0704?download=true		58	1	169-194
Fashion with a Foreign Flair: Professional Experiences Abroad Facilitate the Creative Innovations of Organizations	Godart	2015	Godart 2015 Fashion with a Foreign Flair Professional Experiences Abroad Facilitate the Creative Innovations of Organizations.pdf	10.5465/amj.2012.0575	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2012.0575	https://journals.aom.org/doi/pdf/10.5465/amj.2012.0575?download=true		58	1	195-220
Real Options Logic Revisited: The Performance Effects of Alternative Resource Allocation Regimes	Klingebiel	2015	Klingebiel 2015 Real Options Logic Revisited The Performance Effects of Alternative Resource Allocation Regimes.pdf	10.5465/amj.2012.0703	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2012.0703	https://journals.aom.org/doi/pdf/10.5465/amj.2012.0703?download=true		58	1	221-241
How Early Implementations Influence Later Adoptions of Innovation: Social Positioning and Skill Reproduction in the Diffusion of Robotic Surgery	Compagni	2015	Compagni 2015 How Early Implementations Influence Later Adoptions of Innovation Social Positioning and Skill Reproduction in the Diffusion of Robotic Surgery.pdf	10.5465/amj.2011.1184	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2011.1184	https://journals.aom.org/doi/pdf/10.5465/amj.2011.1184?download=true		58	1	242-278
Ostracism, Self-Esteem, and Job Performance: When Do We Self-Verify and When Do We Self-Enhance?	Ferris	2015	Ferris 2015 Ostracism, Self-Esteem, and Job Performance When Do We Self-Verify and When Do We Self-Enhance.pdf	10.5465/amj.2011.0347	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2011.0347	https://journals.aom.org/doi/pdf/10.5465/amj.2011.0347?download=true		58	1	279-297
Diplomas, Photos, and Tchotchkes as Symbolic Self-Representations: Understanding Employees' Individual Use of Symbols	Byron	2015	Byron 2015 Diplomas, Photos, and Tchotchkes as Symbolic Self-Representations Understanding Employees Individual Use of Symbols.pdf	10.5465/amj.2012.0932	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2012.0932	https://journals.aom.org/doi/pdf/10.5465/amj.2012.0932?download=true		58	1	298-323
