title	first_author_last	year	saved_filename	doi	status	section	article_type	article_url	pdf_url	note	volume	issue	pages
New Ways of Seeing Big Data	Simsek	2019	Simsek 2019 New Ways of Seeing Big Data.pdf	10.5465/amj.2019.4004	downloaded	From the Editors	editorial	https://journals.aom.org/doi/10.5465/amj.2019.4004	https://journals.aom.org/doi/pdf/10.5465/amj.2019.4004?download=true		62	4	971-978
Does Losing Temporary Workers Matter? The Effects of Planned Turnover on Replacements and Unit Performance	De Stefano	2019	Stefano 2019 Does Losing Temporary Workers Matter The Effects of Planned Turnover on Replacements and Unit Performance.pdf	10.5465/amj.2017.0291	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2017.0291	https://journals.aom.org/doi/pdf/10.5465/amj.2017.0291?download=true		62	4	979-1002
Middle-Status Conformity Revisited: The Interplay between Achieved and Ascribed Status	Prato	2019	Prato 2019 Middle-Status Conformity Revisited The Interplay between Achieved and Ascribed Status.pdf	10.5465/amj.2017.0316	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2017.0316	https://journals.aom.org/doi/pdf/10.5465/amj.2017.0316?download=true		62	4	1003-1027
Bringing the Firms (and Forms) Back In: Organizational Form Identity and Individual Turnover	Dobrev	2019	Dobrev 2019 Bringing the Firms (and Forms) Back In Organizational Form Identity and Individual Turnover.pdf	10.5465/amj.2017.0497	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2017.0497	https://journals.aom.org/doi/pdf/10.5465/amj.2017.0497?download=true		62	4	1028-1051
Career Resourcing and the Process of Professional Emergence	Nigam	2019	Nigam 2019 Career Resourcing and the Process of Professional Emergence.pdf	10.5465/amj.2015.0038	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2015.0038	https://journals.aom.org/doi/pdf/10.5465/amj.2015.0038?download=true		62	4	1052-1084
A Functional Model of Workplace Envy and Job Performance: When do Employees Capitalize on Envy by Learning from Envied Targets?	Lee	2019	Lee 2019 A Functional Model of Workplace Envy and Job Performance When do Employees Capitalize on Envy by Learning from Envied Targets.pdf	10.5465/amj.2016.1202	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2016.1202	https://journals.aom.org/doi/pdf/10.5465/amj.2016.1202?download=true		62	4	1085-1110
Defending Mao’s Dream: How Politicians’ Ideological Imprinting Affects Firms’ Political Appointment in China	Wang	2019	Wang 2019 Defending Mao’s Dream How Politicians’ Ideological Imprinting Affects Firms’ Political Appointment in China.pdf	10.5465/amj.2016.1198	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2016.1198	https://journals.aom.org/doi/pdf/10.5465/amj.2016.1198?download=true		62	4	1111-1136
Social Identification in Multiteam Systems: The Role of Depletion and Task Complexity	Porck	2019	Porck 2019 Social Identification in Multiteam Systems The Role of Depletion and Task Complexity.pdf	10.5465/amj.2017.0466	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2017.0466	https://journals.aom.org/doi/pdf/10.5465/amj.2017.0466?download=true		62	4	1137-1162
The Spawning of Ecosystems: How Cohort Effects Benefit New Ventures	Howard	2019	Howard 2019 The Spawning of Ecosystems How Cohort Effects Benefit New Ventures.pdf	10.5465/amj.2016.1248	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2016.1248	https://journals.aom.org/doi/pdf/10.5465/amj.2016.1248?download=true		62	4	1163-1193
Identity Affirmation as Threat? Time-Bending Sensemaking and the Career and Family Identity Patterns of Early Achievers	Dahm	2019	Dahm 2019 Identity Affirmation as Threat Time-Bending Sensemaking and the Career and Family Identity Patterns of Early Achievers.pdf	10.5465/amj.2016.0699	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2016.0699	https://journals.aom.org/doi/pdf/10.5465/amj.2016.0699?download=true		62	4	1194-1225
Deviant versus Aspirational Risk Taking: The Effects of Performance Feedback on Bribery Expenditure and R&D Intensity	Xu	2019	Xu 2019 Deviant versus Aspirational Risk Taking The Effects of Performance Feedback on Bribery Expenditure and R&D Intensity.pdf	10.5465/amj.2016.0749	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2016.0749	https://journals.aom.org/doi/pdf/10.5465/amj.2016.0749?download=true		62	4	1226-1251
Holier than Thou? Identity Buffers and Adoption of Controversial Practices in the Islamic Banking Category	Syakhroza	2019	Syakhroza 2019 Holier than Thou Identity Buffers and Adoption of Controversial Practices in the Islamic Banking Category.pdf	10.5465/amj.2016.1017	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2016.1017	https://journals.aom.org/doi/pdf/10.5465/amj.2016.1017?download=true		62	4	1252-1277
Born to Take Risk? The Effect of CEO Birth Order on Strategic Risk Taking	Campbell	2019	Campbell 2019 Born to Take Risk The Effect of CEO Birth Order on Strategic Risk Taking.pdf	10.5465/amj.2017.0790	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2017.0790	https://journals.aom.org/doi/pdf/10.5465/amj.2017.0790?download=true		62	4	1278-1306
