title	first_author_last	year	saved_filename	doi	status	section	article_type	article_url	pdf_url	note	volume	issue	pages
Information, Attention, and Decision Making	van Knippenberg	2015	Knippenberg 2015 Information, Attention, and Decision Making.pdf	10.5465/amj.2015.4003	downloaded	From the Editors	editorial	https://journals.aom.org/doi/10.5465/amj.2015.4003	https://journals.aom.org/doi/pdf/10.5465/amj.2015.4003?download=true		58	3	649-657
When the Leader Follows: Avoiding Dethronement through Imitation	Ross	2015	Ross 2015 When the Leader Follows Avoiding Dethronement through Imitation.pdf	10.5465/amj.2013.1105	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2013.1105	https://journals.aom.org/doi/pdf/10.5465/amj.2013.1105?download=true		58	3	658-679
Which Problems to Solve? Online Knowledge Sharing and Attention Allocation in Organizations	Haas	2015	Haas 2015 Which Problems to Solve Online Knowledge Sharing and Attention Allocation in Organizations.pdf	10.5465/amj.2013.0263	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2013.0263	https://journals.aom.org/doi/pdf/10.5465/amj.2013.0263?download=true		58	3	680-711
Watching You Watching Me: Boundary Control and Capturing Attention in the Context of Ubiquitous Technology Use	Stanko	2015	Stanko 2015 Watching You Watching Me Boundary Control and Capturing Attention in the Context of Ubiquitous Technology Use.pdf	10.5465/amj.2012.0911	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2012.0911	https://journals.aom.org/doi/pdf/10.5465/amj.2012.0911?download=true		58	3	712-738
Seeing the Forest for the Trees: Exploratory Learning, Mobile Technology, and Knowledge Workers’ Role Integration Behaviors	Reyt	2015	Reyt 2015 Seeing the Forest for the Trees Exploratory Learning, Mobile Technology, and Knowledge Workers’ Role Integration Behaviors.pdf	10.5465/amj.2013.0991	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2013.0991	https://journals.aom.org/doi/pdf/10.5465/amj.2013.0991?download=true		58	3	739-762
Hot Buttons and Time Sinks: The Effects of Electronic Communication During Nonwork Time on Emotions and Work-Nonwork Conflict	Butts	2015	Butts 2015 Hot Buttons and Time Sinks The Effects of Electronic Communication During Nonwork Time on Emotions and Work-Nonwork Conflict.pdf	10.5465/amj.2014.0170	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2014.0170	https://journals.aom.org/doi/pdf/10.5465/amj.2014.0170?download=true		58	3	763-788
Discrimination in Selection Decisions: Integrating Stereotype Fit and Interdependence Theories	Lee	2015	Lee 2015 Discrimination in Selection Decisions Integrating Stereotype Fit and Interdependence Theories.pdf	10.5465/amj.2013.0571	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2013.0571	https://journals.aom.org/doi/pdf/10.5465/amj.2013.0571?download=true		58	3	789-812
Same Page, Different Books: Extending Representational Gaps Theory to Enhance Performance in Multiteam Systems	Firth	2015	Firth 2015 Same Page, Different Books Extending Representational Gaps Theory to Enhance Performance in Multiteam Systems.pdf	10.5465/amj.2013.0216	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2013.0216	https://journals.aom.org/doi/pdf/10.5465/amj.2013.0216?download=true		58	3	813-835
The Threshold Effect of Participative Leadership and the Role of Leader Information Sharing	Lam	2015	Lam 2015 The Threshold Effect of Participative Leadership and the Role of Leader Information Sharing.pdf	10.5465/amj.2013.0427	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2013.0427	https://journals.aom.org/doi/pdf/10.5465/amj.2013.0427?download=true		58	3	836-855
Distant Search, Narrow Attention: How Crowding Alters Organizations’ Filtering of Suggestions in Crowdsourcing	Piezunka	2015	Piezunka 2015 Distant Search, Narrow Attention How Crowding Alters Organizations’ Filtering of Suggestions in Crowdsourcing.pdf	10.5465/amj.2012.0458	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2012.0458	https://journals.aom.org/doi/pdf/10.5465/amj.2012.0458?download=true		58	3	856-880
Social Networks, Cognitive Style, and Innovative Performance: A Contingency Perspective	Carnabuci	2015	Carnabuci 2015 Social Networks, Cognitive Style, and Innovative Performance A Contingency Perspective.pdf	10.5465/amj.2013.1042	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2013.1042	https://journals.aom.org/doi/pdf/10.5465/amj.2013.1042?download=true		58	3	881-905
Sanctioning in the Wild: Rational Calculus and Retributive Instincts in Gourmet Cuisine	Di Stefano	2015	Stefano 2015 Sanctioning in the Wild Rational Calculus and Retributive Instincts in Gourmet Cuisine.pdf	10.5465/amj.2012.1192	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2012.1192	https://journals.aom.org/doi/pdf/10.5465/amj.2012.1192?download=true		58	3	906-931
Reinsurance Trading in Lloyd’s of London: Balancing Conflicting-yet-Complementary Logics in Practice	Smets	2015	Smets 2015 Reinsurance Trading in Lloyd’s of London Balancing Conflicting-yet-Complementary Logics in Practice.pdf	10.5465/amj.2012.0638	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2012.0638	https://journals.aom.org/doi/pdf/10.5465/amj.2012.0638?download=true		58	3	932-970
