title	first_author_last	year	saved_filename	doi	status	section	article_type	article_url	pdf_url	note	volume	issue	pages
The Suitability of Simulations and Meta-Analyses for Submissions to Academy of Management Journal	Shaw	2017	Shaw 2017 The Suitability of Simulations and Meta-Analyses for Submissions to Academy of Management Journal.pdf	10.5465/amj.2017.4006	downloaded	From the Editors	editorial	https://journals.aom.org/doi/10.5465/amj.2017.4006	https://journals.aom.org/doi/pdf/10.5465/amj.2017.4006?download=true		60	6	2045-2049
Pliable Guidance: A Multilevel Model of Curiosity, Feedback Seeking, and Feedback Giving in Creative Work	Harrison	2017	Harrison 2017 Pliable Guidance A Multilevel Model of Curiosity, Feedback Seeking, and Feedback Giving in Creative Work.pdf	10.5465/amj.2015.0247	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2015.0247	https://journals.aom.org/doi/pdf/10.5465/amj.2015.0247?download=true		60	6	2051-2072
Language and Competition: Communication Vagueness, Interpretation Difficulties, and Market Entry	Guo	2017	Guo 2017 Language and Competition Communication Vagueness, Interpretation Difficulties, and Market Entry.pdf	10.5465/amj.2014.1150	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2014.1150	https://journals.aom.org/doi/pdf/10.5465/amj.2014.1150?download=true		60	6	2073-2098
The Value of Voice to Managers: Employee Identification and the Content of Voice	Burris	2017	Burris 2017 The Value of Voice to Managers Employee Identification and the Content of Voice.pdf	10.5465/amj.2014.0320	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2014.0320	https://journals.aom.org/doi/pdf/10.5465/amj.2014.0320?download=true		60	6	2099-2125
Design Performances: How Organizations Inscribe Artifacts to Change Routines	Glaser	2017	Glaser 2017 Design Performances How Organizations Inscribe Artifacts to Change Routines.pdf	10.5465/amj.2014.0842	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2014.0842	https://journals.aom.org/doi/pdf/10.5465/amj.2014.0842?download=true		60	6	2126-2154
Pay-for-performance, Sometimes: An Interdisciplinary Approach to Integrating Economic Rationality with Psychological Emotion to Predict Individual Performance	Maltarich	2017	Maltarich 2017 Pay-for-performance, Sometimes An Interdisciplinary Approach to Integrating Economic Rationality with Psychological Emotion to Predict Individual Performance.pdf	10.5465/amj.2015.0737	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2015.0737	https://journals.aom.org/doi/pdf/10.5465/amj.2015.0737?download=true		60	6	2155-2174
How Organizations Move from Stigma to Legitimacy: The Case of Cook’s Travel Agency in Victorian Britain	Hampel	2017	Hampel 2017 How Organizations Move from Stigma to Legitimacy The Case of Cook’s Travel Agency in Victorian Britain.pdf	10.5465/amj.2015.0365	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2015.0365	https://journals.aom.org/doi/pdf/10.5465/amj.2015.0365?download=true		60	6	2175-2207
Discordant vs. Harmonious Selves: The Effects of Identity Conflict and Enhancement on Sales Performance in Employee–Customer Interactions	Ramarajan	2017	Ramarajan 2017 Discordant vs. Harmonious Selves The Effects of Identity Conflict and Enhancement on Sales Performance in Employee–Customer Interactions.pdf	10.5465/amj.2014.1142	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2014.1142	https://journals.aom.org/doi/pdf/10.5465/amj.2014.1142?download=true		60	6	2208-2238
Compromise on the Board: Investigating the Antecedents and Consequences of Lead Independent Director Appointment	Krause	2017	Krause 2017 Compromise on the Board Investigating the Antecedents and Consequences of Lead Independent Director Appointment.pdf	10.5465/amj.2015.0852	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2015.0852	https://journals.aom.org/doi/pdf/10.5465/amj.2015.0852?download=true		60	6	2239-2265
Those with the Most Find It Hardest to Share: Exploring Leader Resistance to the Implementation of Team-based Empowerment	Stewart	2017	Stewart 2017 Those with the Most Find It Hardest to Share Exploring Leader Resistance to the Implementation of Team-based Empowerment.pdf	10.5465/amj.2015.1173	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2015.1173	https://journals.aom.org/doi/pdf/10.5465/amj.2015.1173?download=true		60	6	2266-2293
Hidden Badge of Honor: How Contextual Distinctiveness Affects Category Promotion among Certified B Corporations	Gehman	2017	Gehman 2017 Hidden Badge of Honor How Contextual Distinctiveness Affects Category Promotion among Certified B Corporations.pdf	10.5465/amj.2015.0416	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2015.0416	https://journals.aom.org/doi/pdf/10.5465/amj.2015.0416?download=true		60	6	2294-2320
Constructing a Shared Governance Logic: The Role of Emotions in Enabling Dually Embedded Agency	Fan	2017	Fan 2017 Constructing a Shared Governance Logic The Role of Emotions in Enabling Dually Embedded Agency.pdf	10.5465/amj.2015.0402	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2015.0402	https://journals.aom.org/doi/pdf/10.5465/amj.2015.0402?download=true		60	6	2321-2351
Moving from Abuse to Reconciliation: A Power-Dependence Perspective on When and How a Follower Can Break the Spiral of Abuse	Wee	2017	Wee 2017 Moving from Abuse to Reconciliation A Power-Dependence Perspective on When and How a Follower Can Break the Spiral of Abuse.pdf	10.5465/amj.2015.0866	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2015.0866	https://journals.aom.org/doi/pdf/10.5465/amj.2015.0866?download=true		60	6	2352-2380
In The Beginning: Identity Processes and Organizing in Multi-Founder Nascent Ventures	Powell	2017	Powell 2017 In The Beginning Identity Processes and Organizing in Multi-Founder Nascent Ventures.pdf	10.5465/amj.2015.0175	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2015.0175	https://journals.aom.org/doi/pdf/10.5465/amj.2015.0175?download=true		60	6	2381-2414
Is There a Doctor in the House? Expert Product Users, Organizational Roles, and Innovation	Katila	2017	Katila 2017 Is There a Doctor in the House Expert Product Users, Organizational Roles, and Innovation.pdf	10.5465/amj.2014.1112	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2014.1112	https://journals.aom.org/doi/pdf/10.5465/amj.2014.1112?download=true		60	6	2415-2437
