title	first_author_last	year	saved_filename	doi	status	section	article_type	article_url	pdf_url	note	volume	issue	pages
Falling in Love Again with What We Do: Academic Craftsmanship in the Management Sciences	Baer	2017	Baer 2017 Falling in Love Again with What We Do Academic Craftsmanship in the Management Sciences.pdf	10.5465/amj.2017.4004	downloaded	From the Editors	editorial	https://journals.aom.org/doi/10.5465/amj.2017.4004	https://journals.aom.org/doi/pdf/10.5465/amj.2017.4004?download=true		60	4	1213-1217
Glass Breaking, Strategy Making, and Value Creating: Meta-Analytic Outcomes of Women as CEOs and TMT members	Jeong	2017	Jeong 2017 Glass Breaking, Strategy Making, and Value Creating Meta-Analytic Outcomes of Women as CEOs and TMT members.pdf	10.5465/amj.2014.0716	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2014.0716	https://journals.aom.org/doi/pdf/10.5465/amj.2014.0716?download=true		60	4	1219-1252
Institutional Complexity in Turbulent Times: Formalization, Collaboration, and the Emergence of Blended Logics	Ramus	2017	Ramus 2017 Institutional Complexity in Turbulent Times Formalization, Collaboration, and the Emergence of Blended Logics.pdf	10.5465/amj.2015.0394	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2015.0394	https://journals.aom.org/doi/pdf/10.5465/amj.2015.0394?download=true		60	4	1253-1284
A Neurological and Ideological Perspective of Ethical Leadership	Waldman	2017	Waldman 2017 A Neurological and Ideological Perspective of Ethical Leadership.pdf	10.5465/amj.2014.0644	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2014.0644	https://journals.aom.org/doi/pdf/10.5465/amj.2014.0644?download=true		60	4	1285-1306
When Does Medici Hurt Da Vinci? Mitigating the Signaling Effect of Extraneous Stakeholder Relationships in the Field of Cultural Production	Shymko	2017	Shymko 2017 When Does Medici Hurt Da Vinci Mitigating the Signaling Effect of Extraneous Stakeholder Relationships in the Field of Cultural Production.pdf	10.5465/amj.2015.0464	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2015.0464	https://journals.aom.org/doi/pdf/10.5465/amj.2015.0464?download=true		60	4	1307-1338
Economic Downturns Undermine Workplace Helping by Promoting a Zero-Sum Construal of Success	Sirola	2017	Sirola 2017 Economic Downturns Undermine Workplace Helping by Promoting a Zero-Sum Construal of Success.pdf	10.5465/amj.2015.0804	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2015.0804	https://journals.aom.org/doi/pdf/10.5465/amj.2015.0804?download=true		60	4	1339-1359
The Conditional Importance of Prior Ties: A Group-Level Analysis of Venture Capital Syndication	Zhang	2017	Zhang 2017 The Conditional Importance of Prior Ties A Group-Level Analysis of Venture Capital Syndication.pdf	10.5465/amj.2013.1088	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2013.1088	https://journals.aom.org/doi/pdf/10.5465/amj.2013.1088?download=true		60	4	1360-1386
Symbiont Practices in Boundary Spanning: Bridging the Cognitive and Political Divides in Interdisciplinary Research	Kaplan	2017	Kaplan 2017 Symbiont Practices in Boundary Spanning Bridging the Cognitive and Political Divides in Interdisciplinary Research.pdf	10.5465/amj.2015.0809	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2015.0809	https://journals.aom.org/doi/pdf/10.5465/amj.2015.0809?download=true		60	4	1387-1414
Bringing the Boss’s Politics In: Supervisor Political Ideology and the Gender Gap in Earnings	Briscoe	2017	Briscoe 2017 Bringing the Boss’s Politics In Supervisor Political Ideology and the Gender Gap in Earnings.pdf	10.5465/amj.2016.0179	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2016.0179	https://journals.aom.org/doi/pdf/10.5465/amj.2016.0179?download=true		60	4	1415-1441
Is it Better to Give or Receive? The Role of Help in Buffering the Depleting Effects of Surface Acting	Uy	2017	Uy 2017 Is it Better to Give or Receive The Role of Help in Buffering the Depleting Effects of Surface Acting.pdf	10.5465/amj.2015.0611	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2015.0611	https://journals.aom.org/doi/pdf/10.5465/amj.2015.0611?download=true		60	4	1442-1461
The Face of the Firm: The Influence of CEOs on Corporate Reputation	Love	2017	Love 2017 The Face of the Firm The Influence of CEOs on Corporate Reputation.pdf	10.5465/amj.2014.0862	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2014.0862	https://journals.aom.org/doi/pdf/10.5465/amj.2014.0862?download=true		60	4	1462-1481
I Just Can’t Control Myself: A Self-Regulation Perspective on the Abuse of Deviant Employees	Mawritz	2017	Mawritz 2017 I Just Can’t Control Myself A Self-Regulation Perspective on the Abuse of Deviant Employees.pdf	10.5465/amj.2014.0409	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2014.0409	https://journals.aom.org/doi/pdf/10.5465/amj.2014.0409?download=true		60	4	1482-1503
Risk Aversion and Guanxi Activities: A Behavioral Analysis of CEOs in China	Opper	2017	Opper 2017 Risk Aversion and Guanxi Activities A Behavioral Analysis of CEOs in China.pdf	10.5465/amj.2015.0355	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2015.0355	https://journals.aom.org/doi/pdf/10.5465/amj.2015.0355?download=true		60	4	1504-1530
Unequal Bedfellows: Gender Role-based Deference in Multiplex Ties between Korean Business Groups	Han	2017	Han 2017 Unequal Bedfellows Gender Role-based Deference in Multiplex Ties between Korean Business Groups.pdf	10.5465/amj.2015.1270	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2015.1270	https://journals.aom.org/doi/pdf/10.5465/amj.2015.1270?download=true		60	4	1531-1553
The Interplay of Team and Organizational Commitment in Motivating Employees’ Interteam Conflict Handling	Wombacher	2017	Wombacher 2017 The Interplay of Team and Organizational Commitment in Motivating Employees’ Interteam Conflict Handling.pdf	10.5465/amj.2014.0718	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2014.0718	https://journals.aom.org/doi/pdf/10.5465/amj.2014.0718?download=true		60	4	1554-1581
Ideology and the Micro-foundations of CSR: Why Executives Believe in the Business Case for CSR and how this Affects their CSR Engagements	Hafenbrädl	2017	Hafenbrädl 2017 Ideology and the Micro-foundations of CSR Why Executives Believe in the Business Case for CSR and how this Affects their CSR Engagements.pdf	10.5465/amj.2014.0691	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2014.0691	https://journals.aom.org/doi/pdf/10.5465/amj.2014.0691?download=true		60	4	1582-1606
“Devils May Sit Here:” The Role of Enchantment in Institutional Maintenance	Siebert	2017	Siebert 2017 “Devils May Sit Here” The Role of Enchantment in Institutional Maintenance.pdf	10.5465/amj.2014.0487	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2014.0487	https://journals.aom.org/doi/pdf/10.5465/amj.2014.0487?download=true		60	4	1607-1632
