title	first_author_last	year	saved_filename	doi	status	section	article_type	article_url	pdf_url	note	volume	issue	pages
From the Editors—Achieving Fit and Avoiding Misfit in Qualitative Research	Howard-Grenville	2021	Howard-Grenville 2021 From the Editors—Achieving Fit and Avoiding Misfit in Qualitative Research.pdf	10.5465/amj.2021.4005	downloaded	From the Editors	editorial	https://journals.aom.org/doi/10.5465/amj.2021.4005	https://journals.aom.org/doi/pdf/10.5465/amj.2021.4005?download=true		64	5	1313-1323
The Dynamics of Framing: Image, Emotion, and the European Migration Crisis	Klein	2021	Klein 2021 The Dynamics of Framing Image, Emotion, and the European Migration Crisis.pdf	10.5465/amj.2017.0510	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2017.0510	https://journals.aom.org/doi/pdf/10.5465/amj.2017.0510?download=true		64	5	1324-1354
The Effects of Racial Diversity Congruence between Upper Management and Lower Management on Firm Productivity	Richard	2021	Richard 2021 The Effects of Racial Diversity Congruence between Upper Management and Lower Management on Firm Productivity.pdf	10.5465/amj.2019.0468	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2019.0468	https://journals.aom.org/doi/pdf/10.5465/amj.2019.0468?download=true		64	5	1355-1382
High Risk, Low Return (and Vice Versa): The Effect of Product Innovation on Firm Performance in a Transition Economy	Li	2021	Li 2021 High Risk, Low Return (and Vice Versa) The Effect of Product Innovation on Firm Performance in a Transition Economy.pdf	10.5465/amj.2017.1311	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2017.1311	https://journals.aom.org/doi/pdf/10.5465/amj.2017.1311?download=true		64	5	1383-1418
Navigating Space for Personal Agency: Auxiliary Routines as Adaptations in Toxic Organizations	Kahn	2021	Kahn 2021 Navigating Space for Personal Agency Auxiliary Routines as Adaptations in Toxic Organizations.pdf	10.5465/amj.2019.0880	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2019.0880	https://journals.aom.org/doi/pdf/10.5465/amj.2019.0880?download=true		64	5	1419-1444
Office Chitchat as a Social Ritual: The Uplifting Yet Distracting Effects of Daily Small Talk at Work	Methot	2021	Methot 2021 Office Chitchat as a Social Ritual The Uplifting Yet Distracting Effects of Daily Small Talk at Work.pdf	10.5465/amj.2018.1474	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2018.1474	https://journals.aom.org/doi/pdf/10.5465/amj.2018.1474?download=true		64	5	1445-1471
Too Many Peas in a Pod? How Overlaps in Directors’ Local and Global Status Characteristics Influence Board Turnover in Newly Public Firms	Acharya	2021	Acharya 2021 Too Many Peas in a Pod How Overlaps in Directors’ Local and Global Status Characteristics Influence Board Turnover in Newly Public Firms.pdf	10.5465/amj.2017.1144	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2017.1144	https://journals.aom.org/doi/pdf/10.5465/amj.2017.1144?download=true		64	5	1472-1496
Institutional Translation Gone Wrong: The Case of Villages for Africa in Rural Tanzania	Claus	2021	Claus 2021 Institutional Translation Gone Wrong The Case of Villages for Africa in Rural Tanzania.pdf	10.5465/amj.2017.1089	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2017.1089	https://journals.aom.org/doi/pdf/10.5465/amj.2017.1089?download=true		64	5	1497-1526
Clustering and Connectedness: How Inventor Network Configurations within Incumbent Firms Influence Their Assimilation and Absorption of New Venture Technologies	Kim	2021	Kim 2021 Clustering and Connectedness How Inventor Network Configurations within Incumbent Firms Influence Their Assimilation and Absorption of New Venture Technologies.pdf	10.5465/amj.2018.0225	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2018.0225	https://journals.aom.org/doi/pdf/10.5465/amj.2018.0225?download=true		64	5	1527-1552
Zoning Out or Breaking Through? Linking Daydreaming to Creativity in the Workplace	Baer	2021	Baer 2021 Zoning Out or Breaking Through Linking Daydreaming to Creativity in the Workplace.pdf	10.5465/amj.2017.1283	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2017.1283	https://journals.aom.org/doi/pdf/10.5465/amj.2017.1283?download=true		64	5	1553-1577
Balancing the Yin and Yang: TMT Gender Diversity, Psychological Safety, and Firm Ambidextrous Strategic Orientation in Chinese High-Tech SMEs	Tang	2021	Tang 2021 Balancing the Yin and Yang TMT Gender Diversity, Psychological Safety, and Firm Ambidextrous Strategic Orientation in Chinese High-Tech SMEs.pdf	10.5465/amj.2019.0378	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2019.0378	https://journals.aom.org/doi/pdf/10.5465/amj.2019.0378?download=true		64	5	1578-1604
Who Should Become a Business School Associate Dean? Individual Performance and Taking on Firm-Specific Roles	Dyer	2021	Dyer 2021 Who Should Become a Business School Associate Dean Individual Performance and Taking on Firm-Specific Roles.pdf	10.5465/amj.2019.0555	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2019.0555	https://journals.aom.org/doi/pdf/10.5465/amj.2019.0555?download=true		64	5	1605-1624
Customer Concentration, Executive Attention, and Firm Search Behavior	Zhong	2021	Zhong 2021 Customer Concentration, Executive Attention, and Firm Search Behavior.pdf	10.5465/amj.2017.0468	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2017.0468	https://journals.aom.org/doi/pdf/10.5465/amj.2017.0468?download=true		64	5	1625-1647
