title	first_author_last	year	saved_filename	doi	status	section	article_type	article_url	pdf_url	note	volume	issue	pages
From the Editors—Joining Societal Conversations on Management and Organizations	Tihanyi	2022	Tihanyi 2022 From the Editors—Joining Societal Conversations on Management and Organizations.pdf	10.5465/amj.2022.4003	downloaded	From the Editors	editorial	https://journals.aom.org/doi/10.5465/amj.2022.4003	https://journals.aom.org/doi/pdf/10.5465/amj.2022.4003?download=true		65	3	711-719
“Am I Next?” The Spillover Effects of Mega-Threats on Avoidant Behaviors at Work	Leigh	2022	Leigh 2022 “Am I Next” The Spillover Effects of Mega-Threats on Avoidant Behaviors at Work.pdf	10.5465/amj.2020.1657	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2020.1657	https://journals.aom.org/doi/pdf/10.5465/amj.2020.1657?download=true		65	3	720-748
From Sheltered to Included: The Emancipation of Disabled Workers from Benevolent Marginalization	Hein	2022	Hein 2022 From Sheltered to Included The Emancipation of Disabled Workers from Benevolent Marginalization.pdf	10.5465/amj.2020.1689	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2020.1689	https://journals.aom.org/doi/pdf/10.5465/amj.2020.1689?download=true		65	3	749-783
“Invisible” Discrimination: Divergent Outcomes for the Nonprototypicality of Black Women	Leon	2022	Leon 2022 “Invisible” Discrimination Divergent Outcomes for the Nonprototypicality of Black Women.pdf	10.5465/amj.2020.1623	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2020.1623	https://journals.aom.org/doi/pdf/10.5465/amj.2020.1623?download=true		65	3	784-812
Upward Mobility, the Cleft Habitus, and Speaking Up: How Class Transitions Relate to Individual and Organizational Antecedents of Voice	Martin	2022	Martin 2022 Upward Mobility, the Cleft Habitus, and Speaking Up How Class Transitions Relate to Individual and Organizational Antecedents of Voice.pdf	10.5465/amj.2020.1550	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2020.1550	https://journals.aom.org/doi/pdf/10.5465/amj.2020.1550?download=true		65	3	813-841
The Policy–People Gap: Decision-Makers Choose Policies That Favor Different Applicants than They Select When Making Individual Decisions	Gomez	2022	Gomez 2022 The Policy–People Gap Decision-Makers Choose Policies That Favor Different Applicants than They Select When Making Individual Decisions.pdf	10.5465/amj.2020.1740	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2020.1740	https://journals.aom.org/doi/pdf/10.5465/amj.2020.1740?download=true		65	3	842-869
To Catch a Predator: The Lived Experience of Extreme Practices	Rond	2022	Rond 2022 To Catch a Predator The Lived Experience of Extreme Practices.pdf	10.5465/amj.2020.1492	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2020.1492	https://journals.aom.org/doi/pdf/10.5465/amj.2020.1492?download=true		65	3	870-902
Prosocial Occupations, Work Autonomy, and the Origins of the Social Class Pay Gap	Fang	2022	Fang 2022 Prosocial Occupations, Work Autonomy, and the Origins of the Social Class Pay Gap.pdf	10.5465/amj.2020.1564	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2020.1564	https://journals.aom.org/doi/pdf/10.5465/amj.2020.1564?download=true		65	3	903-929
Investing In Communities: Forging New Ground in Corporate Community Codevelopment through Relational and Psychological Pathways	Gibson	2022	Gibson 2022 Investing In Communities Forging New Ground in Corporate Community Codevelopment through Relational and Psychological Pathways.pdf	10.5465/amj.2020.1664	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2020.1664	https://journals.aom.org/doi/pdf/10.5465/amj.2020.1664?download=true		65	3	930-957
Remaking Capitalism: The Strength of Weak Legislation in Mobilizing B Corporation Certification	Lucas	2022	Lucas 2022 Remaking Capitalism The Strength of Weak Legislation in Mobilizing B Corporation Certification.pdf	10.5465/amj.2020.1688	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2020.1688	https://journals.aom.org/doi/pdf/10.5465/amj.2020.1688?download=true		65	3	958-987
The Impostor Phenomenon Revisited: Examining the Relationship between Workplace Impostor Thoughts and Interpersonal Effectiveness at Work	Tewfik	2022	Tewfik 2022 The Impostor Phenomenon Revisited Examining the Relationship between Workplace Impostor Thoughts and Interpersonal Effectiveness at Work.pdf	10.5465/amj.2020.1627	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2020.1627	https://journals.aom.org/doi/pdf/10.5465/amj.2020.1627?download=true		65	3	988-1018
When Conscientious Employees Meet Intelligent Machines: An Integrative Approach Inspired by Complementarity Theory and Role Theory	Tang	2022	Tang 2022 When Conscientious Employees Meet Intelligent Machines An Integrative Approach Inspired by Complementarity Theory and Role Theory.pdf	10.5465/amj.2020.1516	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2020.1516	https://journals.aom.org/doi/pdf/10.5465/amj.2020.1516?download=true		65	3	1019-1054
Living Up to the Hype: How New Ventures Manage the Resource and Liability of Future-Oriented Visions within the Nascent Market of Impact Investing	Logue	2022	Logue 2022 Living Up to the Hype How New Ventures Manage the Resource and Liability of Future-Oriented Visions within the Nascent Market of Impact Investing.pdf	10.5465/amj.2020.1583	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2020.1583	https://journals.aom.org/doi/pdf/10.5465/amj.2020.1583?download=true		65	3	1055-1082
