title	first_author_last	year	saved_filename	doi	status	section	article_type	article_url	pdf_url	note	volume	issue	pages
Maintaining Strategic Ambiguity for Protection: Struggles over Opacity, Equivocality, and Absurdity around the Sicilian Mafia	Cappellaro	2021	Cappellaro 2021 Maintaining Strategic Ambiguity for Protection Struggles over Opacity, Equivocality, and Absurdity around the Sicilian Mafia.pdf	10.5465/amj.2017.1086	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2017.1086	https://journals.aom.org/doi/pdf/10.5465/amj.2017.1086?download=true		64	1	1-37
Resource Dependence, Uncertainty, and the Allocation of Corporate Political Activity across Multiple Jurisdictions	Sutton	2021	Sutton 2021 Resource Dependence, Uncertainty, and the Allocation of Corporate Political Activity across Multiple Jurisdictions.pdf	10.5465/amj.2017.1258	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2017.1258	https://journals.aom.org/doi/pdf/10.5465/amj.2017.1258?download=true		64	1	38-62
Turned Down and Taking Off? Rejection and Turnover in Internal Talent Markets	Dlugos	2021	Dlugos 2021 Turned Down and Taking Off Rejection and Turnover in Internal Talent Markets.pdf	10.5465/amj.2018.1015	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2018.1015	https://journals.aom.org/doi/pdf/10.5465/amj.2018.1015?download=true		64	1	63-85
The Two Towers (or Somewhere in Between): The Behavioral Consequences of Positional Inconsistency across Status Hierarchies	Han	2021	Han 2021 The Two Towers (or Somewhere in Between) The Behavioral Consequences of Positional Inconsistency across Status Hierarchies.pdf	10.5465/amj.2018.1091	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2018.1091	https://journals.aom.org/doi/pdf/10.5465/amj.2018.1091?download=true		64	1	86-113
Distinguishing Voice and Silence at Work: Unique Relationships with Perceived Impact, Psychological Safety, and Burnout	Sherf	2021	Sherf 2021 Distinguishing Voice and Silence at Work Unique Relationships with Perceived Impact, Psychological Safety, and Burnout.pdf	10.5465/amj.2018.1428	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2018.1428	https://journals.aom.org/doi/pdf/10.5465/amj.2018.1428?download=true		64	1	114-148
Gaining Legitimacy by Being Different: Optimal Distinctiveness in Crowdfunding Platforms	Taeuscher	2021	Taeuscher 2021 Gaining Legitimacy by Being Different Optimal Distinctiveness in Crowdfunding Platforms.pdf	10.5465/amj.2018.0620	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2018.0620	https://journals.aom.org/doi/pdf/10.5465/amj.2018.0620?download=true		64	1	149-179
Undertrusted, Overtrusted, or Just Right? The Fairness of (In)Congruence between Trust Wanted and Trust Received	Baer	2021	Baer 2021 Undertrusted, Overtrusted, or Just Right The Fairness of (In)Congruence between Trust Wanted and Trust Received.pdf	10.5465/amj.2018.0334	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2018.0334	https://journals.aom.org/doi/pdf/10.5465/amj.2018.0334?download=true		64	1	180-206
Too Unsafe to Monitor? How Board–CEO Cognitive Conflict and Chair Leadership Shape Outside Director Monitoring	Veltrop	2021	Veltrop 2021 Too Unsafe to Monitor How Board–CEO Cognitive Conflict and Chair Leadership Shape Outside Director Monitoring.pdf	10.5465/amj.2017.1256	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2017.1256	https://journals.aom.org/doi/pdf/10.5465/amj.2017.1256?download=true		64	1	207-234
Do the Hustle! Empowerment from Side-Hustles and Its Effects on Full-Time Work Performance	Sessions	2021	Sessions 2021 Do the Hustle! Empowerment from Side-Hustles and Its Effects on Full-Time Work Performance.pdf	10.5465/amj.2018.0164	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2018.0164	https://journals.aom.org/doi/pdf/10.5465/amj.2018.0164?download=true		64	1	235-264
How Temporal Focus Shapes the Influence of Executive Compensation on Risk Taking	DesJardine	2021	DesJardine 2021 How Temporal Focus Shapes the Influence of Executive Compensation on Risk Taking.pdf	10.5465/amj.2018.1470	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2018.1470	https://journals.aom.org/doi/pdf/10.5465/amj.2018.1470?download=true		64	1	265-292
When Does Pay for Performance Motivate Employee Helping Behavior? The Contextual Influence of Performance Subjectivity	He	2021	He 2021 When Does Pay for Performance Motivate Employee Helping Behavior The Contextual Influence of Performance Subjectivity.pdf	10.5465/amj.2018.1408	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2018.1408	https://journals.aom.org/doi/pdf/10.5465/amj.2018.1408?download=true		64	1	293-326
Unpacking Firm External Dependence: How Government Contract Dependence Affects Firm Investments and Market Performance	Abdurakhmonov	2021	Abdurakhmonov 2021 Unpacking Firm External Dependence How Government Contract Dependence Affects Firm Investments and Market Performance.pdf	10.5465/amj.2018.0067	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2018.0067	https://journals.aom.org/doi/pdf/10.5465/amj.2018.0067?download=true		64	1	327-350
