title	first_author_last	year	saved_filename	doi	status	section	article_type	article_url	pdf_url	note	volume	issue	pages
Applying Coleman’s Boat in Management Research: Opportunities and Challenges in Bridging Macro and Micro Theory	Cowen	2022	Cowen 2022 Applying Coleman’s Boat in Management Research Opportunities and Challenges in Bridging Macro and Micro Theory.pdf	10.5465/amj.2022.4001	downloaded	From the Editors	editorial	https://journals.aom.org/doi/10.5465/amj.2022.4001	https://journals.aom.org/doi/pdf/10.5465/amj.2022.4001?download=true		65	1	1-10
How Global Leaders Gain Power through Downward Deference and Reduction of Social Distance	Neeley	2022	Neeley 2022 How Global Leaders Gain Power through Downward Deference and Reduction of Social Distance.pdf	10.5465/amj.2019.0531	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2019.0531	https://journals.aom.org/doi/pdf/10.5465/amj.2019.0531?download=true		65	1	11-34
OMG! My Boss Just Friended Me: How Evaluations of Colleagues’ Disclosure, Gender, and Rank Shape Personal/Professional Boundary Blurring Online	Rothbard	2022	Rothbard 2022 OMG! My Boss Just Friended Me How Evaluations of Colleagues’ Disclosure, Gender, and Rank Shape PersonalProfessional Boundary Blurring Online.pdf	10.5465/amj.2018.0755	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2018.0755	https://journals.aom.org/doi/pdf/10.5465/amj.2018.0755?download=true		65	1	35-65
Here Comes the Sun: The Impact of Incidental Contextual Factors on Entrepreneurial Resource Acquisition	Dushnitsky	2022	Dushnitsky 2022 Here Comes the Sun The Impact of Incidental Contextual Factors on Entrepreneurial Resource Acquisition.pdf	10.5465/amj.2019.0128	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2019.0128	https://journals.aom.org/doi/pdf/10.5465/amj.2019.0128?download=true		65	1	66-92
Longing for the Road Not Taken: The Affective and Behavioral Consequences of Forgone Identity Dwelling	Burgess	2022	Burgess 2022 Longing for the Road Not Taken The Affective and Behavioral Consequences of Forgone Identity Dwelling.pdf	10.5465/amj.2019.0746	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2019.0746	https://journals.aom.org/doi/pdf/10.5465/amj.2019.0746?download=true		65	1	93-118
“I Go Here…But I Don’t Necessarily Belong”: The Process of Transgressor Reintegration in Organizations	Frey	2022	Frey 2022 “I Go Here…But I Don’t Necessarily Belong” The Process of Transgressor Reintegration in Organizations.pdf	10.5465/amj.2019.0251	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2019.0251	https://journals.aom.org/doi/pdf/10.5465/amj.2019.0251?download=true		65	1	119-157
Addressing Performance Tensions in Multiteam Systems: Balancing Informal Mechanisms of Coordination within and between Teams	Ziegert	2022	Ziegert 2022 Addressing Performance Tensions in Multiteam Systems Balancing Informal Mechanisms of Coordination within and between Teams.pdf	10.5465/amj.2019.1043	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2019.1043	https://journals.aom.org/doi/pdf/10.5465/amj.2019.1043?download=true		65	1	158-185
The Distinct Effects of Wealth- and CSR-Oriented Shareholder Unrest on CEO Career Outcomes: A New Lens on Settling Up and Executive Job Demands	Lee	2022	Lee 2022 The Distinct Effects of Wealth- and CSR-Oriented Shareholder Unrest on CEO Career Outcomes A New Lens on Settling Up and Executive Job Demands.pdf	10.5465/amj.2019.1346	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2019.1346	https://journals.aom.org/doi/pdf/10.5465/amj.2019.1346?download=true		65	1	186-217
There Is a Time to Be Creative: The Alignment between Chronotype and Time of Day	Kühnel	2022	Kühnel 2022 There Is a Time to Be Creative The Alignment between Chronotype and Time of Day.pdf	10.5465/amj.2019.0020	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2019.0020	https://journals.aom.org/doi/pdf/10.5465/amj.2019.0020?download=true		65	1	218-247
Joining Forces: How Can Founding Members’ Prior Experience Variety and Shared Experience Increase Startup Survival?	Honoré	2022	Honoré 2022 Joining Forces How Can Founding Members’ Prior Experience Variety and Shared Experience Increase Startup Survival.pdf	10.5465/amj.2018.1386	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2018.1386	https://journals.aom.org/doi/pdf/10.5465/amj.2018.1386?download=true		65	1	248-272
What Changes after Women Enter Top Management Teams? A Gender-Based Model of Strategic Renewal	Post	2022	Post 2022 What Changes after Women Enter Top Management Teams A Gender-Based Model of Strategic Renewal.pdf	10.5465/amj.2018.1039	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2018.1039	https://journals.aom.org/doi/pdf/10.5465/amj.2018.1039?download=true		65	1	273-303
Glue or Gasoline? The Role of Interorganizational Linkages in the Occurrence and Spillover of Competitive Wars	Yu	2022	Yu 2022 Glue or Gasoline The Role of Interorganizational Linkages in the Occurrence and Spillover of Competitive Wars.pdf	10.5465/amj.2019.0525	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2019.0525	https://journals.aom.org/doi/pdf/10.5465/amj.2019.0525?download=true		65	1	304-330
Regulating Top Managers’ Emotions during Strategy Making: Nokia’s Socially Distributed Approach Enabling Radical Change from Mobile Phones to Networks in 2007–2013	Vuori	2022	Vuori 2022 Regulating Top Managers’ Emotions during Strategy Making Nokia’s Socially Distributed Approach Enabling Radical Change from Mobile Phones to Networks in 2007–2013.pdf	10.5465/amj.2019.0865	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2019.0865	https://journals.aom.org/doi/pdf/10.5465/amj.2019.0865?download=true		65	1	331-361
