title	first_author_last	year	saved_filename	doi	status	section	article_type	article_url	pdf_url	note	volume	issue	pages
New Ways of Seeing: Pitfalls and Opportunities in Multilevel Research	Paruchuri	2018	Paruchuri 2018 New Ways of Seeing Pitfalls and Opportunities in Multilevel Research.pdf	10.5465/amj.2018.4003	downloaded	From the Editors	editorial	https://journals.aom.org/doi/10.5465/amj.2018.4003	https://journals.aom.org/doi/pdf/10.5465/amj.2018.4003?download=true		61	3	797-801
When Brokerage Between Friendship Cliques Endangers Trust: A Personality–Network Fit Perspective	Tasselli	2018	Tasselli 2018 When Brokerage Between Friendship Cliques Endangers Trust A Personality–Network Fit Perspective.pdf	10.5465/amj.2015.0856	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2015.0856	https://journals.aom.org/doi/pdf/10.5465/amj.2015.0856?download=true		61	3	802-825
The Past is Not Dead: Legacy Identification and Alumni Ambivalence in the Wake of the Sandusky Scandal at Penn State	Eury	2018	Eury 2018 The Past is Not Dead Legacy Identification and Alumni Ambivalence in the Wake of the Sandusky Scandal at Penn State.pdf	10.5465/amj.2015.0534	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2015.0534	https://journals.aom.org/doi/pdf/10.5465/amj.2015.0534?download=true		61	3	826-856
Does “Could” Lead to Good? On the Road to Moral Insight	Zhang	2018	Zhang 2018 Does “Could” Lead to Good On the Road to Moral Insight.pdf	10.5465/amj.2014.0839	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2014.0839	https://journals.aom.org/doi/pdf/10.5465/amj.2014.0839?download=true		61	3	857-895
Harvesting Value from Brokerage: Individual Strategic Orientation, Structural Holes, and Performance	Soda	2018	Soda 2018 Harvesting Value from Brokerage Individual Strategic Orientation, Structural Holes, and Performance.pdf	10.5465/amj.2016.0123	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2016.0123	https://journals.aom.org/doi/pdf/10.5465/amj.2016.0123?download=true		61	3	896-918
An Examination of the Firm-level Performance Impact of Cluster Hiring in Knowledge-intensive Firms	Eckardt	2018	Eckardt 2018 An Examination of the Firm-level Performance Impact of Cluster Hiring in Knowledge-intensive Firms.pdf	10.5465/amj.2016.0601	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2016.0601	https://journals.aom.org/doi/pdf/10.5465/amj.2016.0601?download=true		61	3	919-944
Geographic Co-location of Partners and Rivals: Implications for the Design of R&D Alliances	Ryu	2018	Ryu 2018 Geographic Co-location of Partners and Rivals Implications for the Design of R&D Alliances.pdf	10.5465/amj.2016.0416	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2016.0416	https://journals.aom.org/doi/pdf/10.5465/amj.2016.0416?download=true		61	3	945-965
Influencing the Influencers: Diversification, Semantic Strategies, and Creativity Evaluations	Seong	2018	Seong 2018 Influencing the Influencers Diversification, Semantic Strategies, and Creativity Evaluations.pdf	10.5465/amj.2015.1354	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2015.1354	https://journals.aom.org/doi/pdf/10.5465/amj.2015.1354?download=true		61	3	966-993
A Social Mindfulness Approach to Understanding Experienced Customer Mistreatment: A Within-person Field Experiment	Song	2018	Song 2018 A Social Mindfulness Approach to Understanding Experienced Customer Mistreatment A Within-person Field Experiment.pdf	10.5465/amj.2016.0448	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2016.0448	https://journals.aom.org/doi/pdf/10.5465/amj.2016.0448?download=true		61	3	994-1020
Not in the Same Boat: How Status Inconsistency Affects Research Performance in Business Schools	Jensen	2018	Jensen 2018 Not in the Same Boat How Status Inconsistency Affects Research Performance in Business Schools.pdf	10.5465/amj.2015.0969	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2015.0969	https://journals.aom.org/doi/pdf/10.5465/amj.2015.0969?download=true		61	3	1021-1049
