title	first_author_last	year	saved_filename	doi	status	section	article_type	article_url	pdf_url	note	volume	issue	pages
New Ways of Seeing: Radical Theorizing	Nadkarni	2018	Nadkarni 2018 New Ways of Seeing Radical Theorizing.pdf	10.5465/amj.2018.4002	downloaded	From the Editors	editorial	https://journals.aom.org/doi/10.5465/amj.2018.4002	https://journals.aom.org/doi/pdf/10.5465/amj.2018.4002?download=true		61	2	371-377
Gender-inclusive Gatekeeping: How (Mostly Male) Predecessors Influence the Success of Female CEOs	Dwivedi	2018	Dwivedi 2018 Gender-inclusive Gatekeeping How (Mostly Male) Predecessors Influence the Success of Female CEOs.pdf	10.5465/amj.2015.1238	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2015.1238	https://journals.aom.org/doi/pdf/10.5465/amj.2015.1238?download=true		61	2	379-404
One Step Forward, One Step Back: White Male Top Manager Organizational Identification and Helping Behavior toward Other Executives Following the Appointment of a Female or Racial Minority CEO	McDonald	2018	McDonald 2018 One Step Forward, One Step Back White Male Top Manager Organizational Identification and Helping Behavior toward Other Executives Following the Appointment of a Female or Racial Minority CEO.pdf	10.5465/amj.2016.0358	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2016.0358	https://journals.aom.org/doi/pdf/10.5465/amj.2016.0358?download=true		61	2	405-439
Resolution, Relief, and Resignation: A Qualitative Study of Responses to Misfit at Work	Follmer	2018	Follmer 2018 Resolution, Relief, and Resignation A Qualitative Study of Responses to Misfit at Work.pdf	10.5465/amj.2014.0566	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2014.0566	https://journals.aom.org/doi/pdf/10.5465/amj.2014.0566?download=true		61	2	440-465
Maneuvering in Poor Visibility: How Firms Play the Ecosystem Game when Uncertainty is High	Dattée	2018	Dattée 2018 Maneuvering in Poor Visibility How Firms Play the Ecosystem Game when Uncertainty is High.pdf	10.5465/amj.2015.0869	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2015.0869	https://journals.aom.org/doi/pdf/10.5465/amj.2015.0869?download=true		61	2	466-498
A Role–resource Approach–avoidance Model of Job Crafting: A Multimethod Integration and Extension of Job Crafting Theory	Bruning	2018	Bruning 2018 A Role–resource Approach–avoidance Model of Job Crafting A Multimethod Integration and Extension of Job Crafting Theory.pdf	10.5465/amj.2015.0604	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2015.0604	https://journals.aom.org/doi/pdf/10.5465/amj.2015.0604?download=true		61	2	499-522
Planning for Future Leadership: Procedural Rationality, Formalized Succession Processes, and CEO Influence in CEO Succession Planning	Schepker	2018	Schepker 2018 Planning for Future Leadership Procedural Rationality, Formalized Succession Processes, and CEO Influence in CEO Succession Planning.pdf	10.5465/amj.2016.0071	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2016.0071	https://journals.aom.org/doi/pdf/10.5465/amj.2016.0071?download=true		61	2	523-552
Are Family Firms Good Employers?	Neckebrouck	2018	Neckebrouck 2018 Are Family Firms Good Employers.pdf	10.5465/amj.2016.0765	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2016.0765	https://journals.aom.org/doi/pdf/10.5465/amj.2016.0765?download=true		61	2	553-585
We Ask Men to Win and Women Not to Lose: Closing the Gender Gap in Startup Funding	Kanze	2018	Kanze 2018 We Ask Men to Win and Women Not to Lose Closing the Gender Gap in Startup Funding.pdf	10.5465/amj.2016.1215	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2016.1215	https://journals.aom.org/doi/pdf/10.5465/amj.2016.1215?download=true		61	2	586-614
Compromised Ethics in Hiring Processes? How Referrers’ Power Affects Employees’ Reactions to Referral Practices	Derfler-Rozin	2018	Derfler-Rozin 2018 Compromised Ethics in Hiring Processes How Referrers’ Power Affects Employees’ Reactions to Referral Practices.pdf	10.5465/amj.2015.1355	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2015.1355	https://journals.aom.org/doi/pdf/10.5465/amj.2015.1355?download=true		61	2	615-636
Ripping off the Band-Aid: Scrutiny Bundling in the Wake of Social Disapproval	Titus	2018	Jr. 2018 Ripping off the Band-Aid Scrutiny Bundling in the Wake of Social Disapproval.pdf	10.5465/amj.2016.0435	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2016.0435	https://journals.aom.org/doi/pdf/10.5465/amj.2016.0435?download=true		61	2	637-660
Heavy Is the Head that Wears the Crown: An Actor-centric Approach to Daily Psychological Power, Abusive Leader Behavior, and Perceived Incivility	Foulk	2018	Foulk 2018 Heavy Is the Head that Wears the Crown An Actor-centric Approach to Daily Psychological Power, Abusive Leader Behavior, and Perceived Incivility.pdf	10.5465/amj.2015.1061	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2015.1061	https://journals.aom.org/doi/pdf/10.5465/amj.2015.1061?download=true		61	2	661-684
Coordinating Service Provision in Dynamic Service Settings: A Position-practice Relations Perspective	Aristidou	2018	Aristidou 2018 Coordinating Service Provision in Dynamic Service Settings A Position-practice Relations Perspective.pdf	10.5465/amj.2015.0310	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2015.0310	https://journals.aom.org/doi/pdf/10.5465/amj.2015.0310?download=true		61	2	685-714
Misery Loves Company: An Investigation of Couples’ Interrole Conflict Congruence	Wilson	2018	Wilson 2018 Misery Loves Company An Investigation of Couples’ Interrole Conflict Congruence.pdf	10.5465/amj.2016.0395	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2016.0395	https://journals.aom.org/doi/pdf/10.5465/amj.2016.0395?download=true		61	2	715-737
A Competence-Based View of Industry Evolution: The Impact of Submarket Convergence on Incumbent−Entrant Dynamics	Uzunca	2018	Uzunca 2018 A Competence-Based View of Industry Evolution The Impact of Submarket Convergence on Incumbent−Entrant Dynamics.pdf	10.5465/amj.2015.1080	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2015.1080	https://journals.aom.org/doi/pdf/10.5465/amj.2015.1080?download=true		61	2	738-768
Leader Humor as an Interpersonal Resource: Integrating Three Theoretical Perspectives	Cooper	2018	Cooper 2018 Leader Humor as an Interpersonal Resource Integrating Three Theoretical Perspectives.pdf	10.5465/amj.2014.0358	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2014.0358	https://journals.aom.org/doi/pdf/10.5465/amj.2014.0358?download=true		61	2	769-796
