title	first_author_last	year	saved_filename	doi	status	section	article_type	article_url	pdf_url	note	volume	issue	pages
How Do Investors Evaluate Past Entrepreneurial Failure? Unpacking Failure Due to Lack of Skill versus Bad Luck	Zunino	2022	Zunino 2022 How Do Investors Evaluate Past Entrepreneurial Failure Unpacking Failure Due to Lack of Skill versus Bad Luck.pdf	10.5465/amj.2018.0579	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2018.0579	https://journals.aom.org/doi/pdf/10.5465/amj.2018.0579?download=true		65	4	1083-1109
Forming Entrepreneurial Teams: Mixing Business and Friendship to Create Transactive Memory Systems for Enhanced Success	Lazar	2022	Lazar 2022 Forming Entrepreneurial Teams Mixing Business and Friendship to Create Transactive Memory Systems for Enhanced Success.pdf	10.5465/amj.2020.0393	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2020.0393	https://journals.aom.org/doi/pdf/10.5465/amj.2020.0393?download=true		65	4	1110-1138
Network Stability: The Role of Geography and Brokerage Structure Inequity	Kumar	2022	Kumar 2022 Network Stability The Role of Geography and Brokerage Structure Inequity.pdf	10.5465/amj.2020.0903	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2020.0903	https://journals.aom.org/doi/pdf/10.5465/amj.2020.0903?download=true		65	4	1139-1168
The Push and Pull of Attaining CEO Celebrity: A Media Routines Perspective	Lovelace	2022	Lovelace 2022 The Push and Pull of Attaining CEO Celebrity A Media Routines Perspective.pdf	10.5465/amj.2020.0435	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2020.0435	https://journals.aom.org/doi/pdf/10.5465/amj.2020.0435?download=true		65	4	1169-1191
“Who Are You Going to Call?” Network Activation in Creative Idea Generation and Elaboration	Mannucci	2022	Mannucci 2022 “Who Are You Going to Call” Network Activation in Creative Idea Generation and Elaboration.pdf	10.5465/amj.2019.0333	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2019.0333	https://journals.aom.org/doi/pdf/10.5465/amj.2019.0333?download=true		65	4	1192-1217
Who Will Stay When Crisis Strikes? Venture Capitalist Threat-Defiant Learning Response to Ventures in Crisis	Eleazar	2022	Eleazar 2022 Who Will Stay When Crisis Strikes Venture Capitalist Threat-Defiant Learning Response to Ventures in Crisis.pdf	10.5465/amj.2019.1402	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2019.1402	https://journals.aom.org/doi/pdf/10.5465/amj.2019.1402?download=true		65	4	1218-1239
Stranger Leaders: A Theory of Marginal Leaders’ Conception of Learning in Organizations	Petriglieri	2022	Petriglieri 2022 Stranger Leaders A Theory of Marginal Leaders’ Conception of Learning in Organizations.pdf	10.5465/amj.2019.0162	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2019.0162	https://journals.aom.org/doi/pdf/10.5465/amj.2019.0162?download=true		65	4	1240-1273
Paradox Peers: A Relational Approach to Navigating a Business–Society Paradox	Pamphile	2022	Pamphile 2022 Paradox Peers A Relational Approach to Navigating a Business–Society Paradox.pdf	10.5465/amj.2019.0616	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2019.0616	https://journals.aom.org/doi/pdf/10.5465/amj.2019.0616?download=true		65	4	1274-1302
The Use of Strategic Noise in Reactive Impression Management: How Do Market Reactions Matter?	Jin	2022	Jin 2022 The Use of Strategic Noise in Reactive Impression Management How Do Market Reactions Matter.pdf	10.5465/amj.2018.1054	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2018.1054	https://journals.aom.org/doi/pdf/10.5465/amj.2018.1054?download=true		65	4	1303-1326
Ritual Work and the Formation of a Shared Sense of Meaningfulness	Lepisto	2022	Lepisto 2022 Ritual Work and the Formation of a Shared Sense of Meaningfulness.pdf	10.5465/amj.2018.0854	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2018.0854	https://journals.aom.org/doi/pdf/10.5465/amj.2018.0854?download=true		65	4	1327-1352
How Work Orientation Impacts Objective Career Outcomes via Managerial (Mis)perceptions	Cho	2022	Cho 2022 How Work Orientation Impacts Objective Career Outcomes via Managerial (Mis)perceptions.pdf	10.5465/amj.2020.0841	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2020.0841	https://journals.aom.org/doi/pdf/10.5465/amj.2020.0841?download=true		65	4	1353-1382
The Analogical Construction of Stigma as a Moral Dualism: The Case of the Fossil Fuel Divestment Movement	Ferns	2022	Ferns 2022 The Analogical Construction of Stigma as a Moral Dualism The Case of the Fossil Fuel Divestment Movement.pdf	10.5465/amj.2018.0615	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2018.0615	https://journals.aom.org/doi/pdf/10.5465/amj.2018.0615?download=true		65	4	1383-1415
