title	first_author_last	year	saved_filename	doi	status	section	article_type	article_url	pdf_url	note	volume	issue	pages
From the Editors—Reflections on Three Years at AMJ: New Ways of Seeing and Beyond	Shaw	2019	Shaw 2019 From the Editors—Reflections on Three Years at AMJ New Ways of Seeing and Beyond.pdf	10.5465/amj.2019.4006	downloaded	SPECIAL RESEARCH FORUM: New Ways of Seeing	editorial	https://journals.aom.org/doi/10.5465/amj.2019.4006	https://journals.aom.org/doi/pdf/10.5465/amj.2019.4006?download=true		62	6	1643-1644
Reconceptualizing What and How Women Negotiate for Career Advancement	Bowles	2019	Bowles 2019 Reconceptualizing What and How Women Negotiate for Career Advancement.pdf	10.5465/amj.2017.1497	downloaded	SPECIAL RESEARCH FORUM: New Ways of Seeing	research-article	https://journals.aom.org/doi/10.5465/amj.2017.1497	https://journals.aom.org/doi/pdf/10.5465/amj.2017.1497?download=true		62	6	1645-1671
The Assembly of a Field Ideology: An Idea-Centric Perspective on Systemic Power in Impact Investing	Hehenberger	2019	Hehenberger 2019 The Assembly of a Field Ideology An Idea-Centric Perspective on Systemic Power in Impact Investing.pdf	10.5465/amj.2017.1402	downloaded	SPECIAL RESEARCH FORUM: New Ways of Seeing	research-article	https://journals.aom.org/doi/10.5465/amj.2017.1402	https://journals.aom.org/doi/pdf/10.5465/amj.2017.1402?download=true		62	6	1672-1704
Making the Invisible Visible: Paradoxical Effects of Intersectional Invisibility on the Career Experiences of Executive Black Women	Smith	2019	Smith 2019 Making the Invisible Visible Paradoxical Effects of Intersectional Invisibility on the Career Experiences of Executive Black Women.pdf	10.5465/amj.2017.1513	downloaded	SPECIAL RESEARCH FORUM: New Ways of Seeing	research-article	https://journals.aom.org/doi/10.5465/amj.2017.1513	https://journals.aom.org/doi/pdf/10.5465/amj.2017.1513?download=true		62	6	1705-1734
Ecological Rationality: Fast-and-Frugal Heuristics for Managerial Decision Making under Uncertainty	Luan	2019	Luan 2019 Ecological Rationality Fast-and-Frugal Heuristics for Managerial Decision Making under Uncertainty.pdf	10.5465/amj.2018.0172	downloaded	SPECIAL RESEARCH FORUM: New Ways of Seeing	research-article	https://journals.aom.org/doi/10.5465/amj.2018.0172	https://journals.aom.org/doi/pdf/10.5465/amj.2018.0172?download=true		62	6	1735-1759
Dynamic Systems Theory and Dual Change Score Models: Seeing Teams through the Lens of Developmental Psychology	Matusik	2019	Matusik 2019 Dynamic Systems Theory and Dual Change Score Models Seeing Teams through the Lens of Developmental Psychology.pdf	10.5465/amj.2017.1358	downloaded	SPECIAL RESEARCH FORUM: New Ways of Seeing	research-article	https://journals.aom.org/doi/10.5465/amj.2017.1358	https://journals.aom.org/doi/pdf/10.5465/amj.2017.1358?download=true		62	6	1760-1788
Energizing through Visuals: How Social Entrepreneurs Use Emotion-Symbolic Work for Social Change	Barberá-Tomás	2019	Barberá-Tomás 2019 Energizing through Visuals How Social Entrepreneurs Use Emotion-Symbolic Work for Social Change.pdf	10.5465/amj.2017.1488	downloaded	SPECIAL RESEARCH FORUM: New Ways of Seeing	research-article	https://journals.aom.org/doi/10.5465/amj.2017.1488	https://journals.aom.org/doi/pdf/10.5465/amj.2017.1488?download=true		62	6	1789-1817
Why Do Extreme Work Hours Persist? Temporal Uncoupling as a New Way of Seeing	Blagoev	2019	Blagoev 2019 Why Do Extreme Work Hours Persist Temporal Uncoupling as a New Way of Seeing.pdf	10.5465/amj.2017.1481	downloaded	SPECIAL RESEARCH FORUM: New Ways of Seeing	research-article	https://journals.aom.org/doi/10.5465/amj.2017.1481	https://journals.aom.org/doi/pdf/10.5465/amj.2017.1481?download=true		62	6	1818-1847
Can Joy Buy You Money? The Impact of the Strength, Duration, and Phases of an Entrepreneur’s Peak Displayed Joy on Funding Performance	Jiang	2019	Jiang 2019 Can Joy Buy You Money The Impact of the Strength, Duration, and Phases of an Entrepreneur’s Peak Displayed Joy on Funding Performance.pdf	10.5465/amj.2017.1423	downloaded	SPECIAL RESEARCH FORUM: New Ways of Seeing	research-article	https://journals.aom.org/doi/10.5465/amj.2017.1423	https://journals.aom.org/doi/pdf/10.5465/amj.2017.1423?download=true		62	6	1848-1871
What You Don’t See Can Hurt You: Awareness Cues to Profile Indirect Competitors	Downing	2019	Downing 2019 What You Don’t See Can Hurt You Awareness Cues to Profile Indirect Competitors.pdf	10.5465/amj.2018.0048	downloaded	SPECIAL RESEARCH FORUM: New Ways of Seeing	research-article	https://journals.aom.org/doi/10.5465/amj.2018.0048	https://journals.aom.org/doi/pdf/10.5465/amj.2018.0048?download=true		62	6	1872-1900
From Actions to Paths to Patterning: Toward a Dynamic Theory of Patterning in Routines	Goh	2019	Goh 2019 From Actions to Paths to Patterning Toward a Dynamic Theory of Patterning in Routines.pdf	10.5465/amj.2018.0042	downloaded	SPECIAL RESEARCH FORUM: New Ways of Seeing	research-article	https://journals.aom.org/doi/10.5465/amj.2018.0042	https://journals.aom.org/doi/pdf/10.5465/amj.2018.0042?download=true		62	6	1901-1929
Constructing a Distant Future: Imaginaries in Geoengineering	Augustine	2019	Augustine 2019 Constructing a Distant Future Imaginaries in Geoengineering.pdf	10.5465/amj.2018.0059	downloaded	SPECIAL RESEARCH FORUM: New Ways of Seeing	research-article	https://journals.aom.org/doi/10.5465/amj.2018.0059	https://journals.aom.org/doi/pdf/10.5465/amj.2018.0059?download=true		62	6	1930-1960
Sensemaking from the Body: An Enactive Ethnography of Rowing the Amazon	de Rond	2019	Rond 2019 Sensemaking from the Body An Enactive Ethnography of Rowing the Amazon.pdf	10.5465/amj.2017.1417	downloaded	SPECIAL RESEARCH FORUM: New Ways of Seeing	research-article	https://journals.aom.org/doi/10.5465/amj.2017.1417	https://journals.aom.org/doi/pdf/10.5465/amj.2017.1417?download=true		62	6	1961-1988
