title	first_author_last	year	saved_filename	doi	status	section	article_type	article_url	pdf_url	note	volume	issue	pages
Big Data and Management	George	2014	George 2014 Big Data and Management.pdf	10.5465/amj.2014.4002	downloaded	From the Editors	editorial	https://journals.aom.org/doi/10.5465/amj.2014.4002	https://journals.aom.org/doi/pdf/10.5465/amj.2014.4002?download=true		57	2	321-326
The Riddle of Heterarchy: Power Transitions in Cross-Functional Teams	Aime	2014	Aime 2014 The Riddle of Heterarchy Power Transitions in Cross-Functional Teams.pdf	10.5465/amj.2011.0756	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2011.0756	https://journals.aom.org/doi/pdf/10.5465/amj.2011.0756?download=true		57	2	327-352
The Impact of Social Context on the Relationship Between Individual Job Satisfaction and Absenteeism: The Roles of Different Foci of Job Satisfaction and Work-Unit Absenteeism	Diestel	2014	Diestel 2014 The Impact of Social Context on the Relationship Between Individual Job Satisfaction and Absenteeism The Roles of Different Foci of Job Satisfaction and Work-Unit Absenteeism.pdf	10.5465/amj.2010.1087	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2010.1087	https://journals.aom.org/doi/pdf/10.5465/amj.2010.1087?download=true		57	2	353-382
Why Are Job Seekers Attracted by Corporate Social Performance? Experimental and Field Tests of Three Signal-Based Mechanisms	Jones	2014	Jones 2014 Why Are Job Seekers Attracted by Corporate Social Performance Experimental and Field Tests of Three Signal-Based Mechanisms.pdf	10.5465/amj.2011.0848	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2011.0848	https://journals.aom.org/doi/pdf/10.5465/amj.2011.0848?download=true		57	2	383-404
Lunch Breaks Unpacked: The Role of Autonomy as a Moderator of Recovery during Lunch	Trougakos	2014	Trougakos 2014 Lunch Breaks Unpacked The Role of Autonomy as a Moderator of Recovery during Lunch.pdf	10.5465/amj.2011.1072	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2011.1072	https://journals.aom.org/doi/pdf/10.5465/amj.2011.1072?download=true		57	2	405-421
Reputation and Decision Making under Ambiguity: A Study of U.S. Venture Capital Firms' Investments in the Emerging Clean Energy Sector	Petkova	2014	Petkova 2014 Reputation and Decision Making under Ambiguity A Study of U.S. Venture Capital Firms Investments in the Emerging Clean Energy Sector.pdf	10.5465/amj.2011.0651	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2011.0651	https://journals.aom.org/doi/pdf/10.5465/amj.2011.0651?download=true		57	2	422-448
Relational Pluralism Within and Between Organizations	Shipilov	2014	Shipilov 2014 Relational Pluralism Within and Between Organizations.pdf	10.5465/amj.2013.1145	downloaded	Special Research Forum: Relational Pluralism of Individuals, Teams, and Organizations	research-article	https://journals.aom.org/doi/10.5465/amj.2013.1145	https://journals.aom.org/doi/pdf/10.5465/amj.2013.1145?download=true		57	2	449-459
Relational Pluralism in De Novo Organizations: Boards of Directors as Bridges or Barriers to Diverse Alliance Portfolios?	Beckman	2014	Beckman 2014 Relational Pluralism in De Novo Organizations Boards of Directors as Bridges or Barriers to Diverse Alliance Portfolios.pdf	10.5465/amj.2011.1068	downloaded	Special Research Forum: Relational Pluralism of Individuals, Teams, and Organizations	research-article	https://journals.aom.org/doi/10.5465/amj.2011.1068	https://journals.aom.org/doi/pdf/10.5465/amj.2011.1068?download=true		57	2	460-483
Knowledge Networks, Collaboration Networks, and Exploratory Innovation	Wang	2014	Wang 2014 Knowledge Networks, Collaboration Networks, and Exploratory Innovation.pdf	10.5465/amj.2011.0917	downloaded	Special Research Forum: Relational Pluralism of Individuals, Teams, and Organizations	research-article	https://journals.aom.org/doi/10.5465/amj.2011.0917	https://journals.aom.org/doi/pdf/10.5465/amj.2011.0917?download=true		57	2	484-514
Do Ties Really Bind? The Effect of Knowledge and Commercialization Networks on Opposition to Standards	Ranganathan	2014	Ranganathan 2014 Do Ties Really Bind The Effect of Knowledge and Commercialization Networks on Opposition to Standards.pdf	10.5465/amj.2011.1064	downloaded	Special Research Forum: Relational Pluralism of Individuals, Teams, and Organizations	research-article	https://journals.aom.org/doi/10.5465/amj.2011.1064	https://journals.aom.org/doi/pdf/10.5465/amj.2011.1064?download=true		57	2	515-540
Turnkey or Tailored? Relational Pluralism, Institutional Complexity, and the Organizational Adoption of More or Less Customized Practices	Raffaelli	2014	Raffaelli 2014 Turnkey or Tailored Relational Pluralism, Institutional Complexity, and the Organizational Adoption of More or Less Customized Practices.pdf	10.5465/amj.2011.1000	downloaded	Special Research Forum: Relational Pluralism of Individuals, Teams, and Organizations	research-article	https://journals.aom.org/doi/10.5465/amj.2011.1000	https://journals.aom.org/doi/pdf/10.5465/amj.2011.1000?download=true		57	2	541-562
Executive Departures Without Client Losses: The Role of Multiplex Ties in Exchange Partner Retention	Rogan	2014	Rogan 2014 Executive Departures Without Client Losses The Role of Multiplex Ties in Exchange Partner Retention.pdf	10.5465/amj.2011.1049	downloaded	Special Research Forum: Relational Pluralism of Individuals, Teams, and Organizations	research-article	https://journals.aom.org/doi/10.5465/amj.2011.1049	https://journals.aom.org/doi/pdf/10.5465/amj.2011.1049?download=true		57	2	563-584
Friends and Foes: The Dynamics of Dual Social Structures	Sytch	2014	Sytch 2014 Friends and Foes The Dynamics of Dual Social Structures.pdf	10.5465/amj.2011.0979	downloaded	Special Research Forum: Relational Pluralism of Individuals, Teams, and Organizations	research-article	https://journals.aom.org/doi/10.5465/amj.2011.0979	https://journals.aom.org/doi/pdf/10.5465/amj.2011.0979?download=true		57	2	585-613
