title	first_author_last	year	saved_filename	doi	status	section	article_type	article_url	pdf_url	note	volume	issue	pages
Big Data and Data Science Methods for Management Research	George	2016	George 2016 Big Data and Data Science Methods for Management Research.pdf	10.5465/amj.2016.4005	downloaded	From the Editors	editorial	https://journals.aom.org/doi/10.5465/amj.2016.4005	https://journals.aom.org/doi/pdf/10.5465/amj.2016.4005?download=true		59	5	1493-1507
Whatever It Takes to Win: Rivalry Increases Unethical Behavior	Kilduff	2016	Kilduff 2016 Whatever It Takes to Win Rivalry Increases Unethical Behavior.pdf	10.5465/amj.2014.0545	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2014.0545	https://journals.aom.org/doi/pdf/10.5465/amj.2014.0545?download=true		59	5	1508-1534
When Do Entrepreneurs Accurately Evaluate Venture Capital Firms’ Track Records? A Bounded Rationality Perspective	Hallen	2016	Hallen 2016 When Do Entrepreneurs Accurately Evaluate Venture Capital Firms’ Track Records A Bounded Rationality Perspective.pdf	10.5465/amj.2013.0316	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2013.0316	https://journals.aom.org/doi/pdf/10.5465/amj.2013.0316?download=true		59	5	1535-1560
Engaged and Productive Misfits: How Job Crafting and Leisure Activity Mitigate the Negative Effects of Value Incongruence	Vogel	2016	Vogel 2016 Engaged and Productive Misfits How Job Crafting and Leisure Activity Mitigate the Negative Effects of Value Incongruence.pdf	10.5465/amj.2014.0850	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2014.0850	https://journals.aom.org/doi/pdf/10.5465/amj.2014.0850?download=true		59	5	1561-1584
Better Together? Signaling Interactions in New Venture Pursuit of Initial External Capital	Plummer	2016	Plummer 2016 Better Together Signaling Interactions in New Venture Pursuit of Initial External Capital.pdf	10.5465/amj.2013.0100	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2013.0100	https://journals.aom.org/doi/pdf/10.5465/amj.2013.0100?download=true		59	5	1585-1604
Beginning’s End: How Founders Psychologically Disengage From Their Organizations	Rouse	2016	Rouse 2016 Beginning’s End How Founders Psychologically Disengage From Their Organizations.pdf	10.5465/amj.2013.1219	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2013.1219	https://journals.aom.org/doi/pdf/10.5465/amj.2013.1219?download=true		59	5	1605-1629
My Family Made Me Do It: A Cross-Domain, Self-Regulatory Perspective on Antecedents to Abusive Supervision	Courtright	2016	Courtright 2016 My Family Made Me Do It A Cross-Domain, Self-Regulatory Perspective on Antecedents to Abusive Supervision.pdf	10.5465/amj.2013.1009	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2013.1009	https://journals.aom.org/doi/pdf/10.5465/amj.2013.1009?download=true		59	5	1630-1652
How do Firms Adapt? A Fuzzy-Set Analysis of the Role of Cognition and Capabilities in U.S. Defense Firms’ Responses to 9/11	Vergne	2016	Vergne 2016 How do Firms Adapt A Fuzzy-Set Analysis of the Role of Cognition and Capabilities in U.S. Defense Firms’ Responses to 911.pdf	10.5465/amj.2013.1222	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2013.1222	https://journals.aom.org/doi/pdf/10.5465/amj.2013.1222?download=true		59	5	1653-1680
Come Aboard! Exploring the Effects of Directorships in the Executive Labor Market	Boivie	2016	Boivie 2016 Come Aboard! Exploring the Effects of Directorships in the Executive Labor Market.pdf	10.5465/amj.2014.0840	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2014.0840	https://journals.aom.org/doi/pdf/10.5465/amj.2014.0840?download=true		59	5	1681-1706
Stories about Values and Valuable Stories: A Field Experiment of the Power of Narratives to Shape Newcomers’ Actions	Martin	2016	Martin 2016 Stories about Values and Valuable Stories A Field Experiment of the Power of Narratives to Shape Newcomers’ Actions.pdf	10.5465/amj.2014.0061	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2014.0061	https://journals.aom.org/doi/pdf/10.5465/amj.2014.0061?download=true		59	5	1707-1724
The Quest for Originality: A New Typology of Knowledge Search and Breakthrough Inventions	Jung	2016	Jung 2016 The Quest for Originality A New Typology of Knowledge Search and Breakthrough Inventions.pdf	10.5465/amj.2014.0756	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2014.0756	https://journals.aom.org/doi/pdf/10.5465/amj.2014.0756?download=true		59	5	1725-1753
Dual Directors and the Governance of Corporate Spinoffs	Feldman	2016	Feldman 2016 Dual Directors and the Governance of Corporate Spinoffs.pdf	10.5465/amj.2013.0552	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2013.0552	https://journals.aom.org/doi/pdf/10.5465/amj.2013.0552?download=true		59	5	1754-1776
An Approach–Avoidance Framework of Workplace Aggression	Ferris	2016	Ferris 2016 An Approach–Avoidance Framework of Workplace Aggression.pdf	10.5465/amj.2014.0221	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2014.0221	https://journals.aom.org/doi/pdf/10.5465/amj.2014.0221?download=true		59	5	1777-1800
The Dark Side of Board Political Capital: Enabling Blockholder Rent Appropriation	Sun	2016	Sun 2016 The Dark Side of Board Political Capital Enabling Blockholder Rent Appropriation.pdf	10.5465/amj.2014.0425	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2014.0425	https://journals.aom.org/doi/pdf/10.5465/amj.2014.0425?download=true		59	5	1801-1822
Managing Coordination in Multiteam Systems: Integrating Micro and Macro Perspectives	de Vries	2016	Vries 2016 Managing Coordination in Multiteam Systems Integrating Micro and Macro Perspectives.pdf	10.5465/amj.2014.0385	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2014.0385	https://journals.aom.org/doi/pdf/10.5465/amj.2014.0385?download=true		59	5	1823-1844
The Impact of CEO Succession with Gender Change on Firm Performance and Successor Early Departure: Evidence from China’s Publicly Listed Companies in 1997–2010	Zhang	2016	Zhang 2016 The Impact of CEO Succession with Gender Change on Firm Performance and Successor Early Departure Evidence from China’s Publicly Listed Companies in 1997–2010.pdf	10.5465/amj.2014.0176	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2014.0176	https://journals.aom.org/doi/pdf/10.5465/amj.2014.0176?download=true		59	5	1845-1868
