title	first_author_last	year	saved_filename	doi	status	section	article_type	article_url	pdf_url	note	volume	issue	pages
Bringing Africa In: Promising Directions for Management Research	George	2016	George 2016 Bringing Africa In Promising Directions for Management Research.pdf	10.5465/amj.2016.4002	downloaded	From the Editors	editorial	https://journals.aom.org/doi/10.5465/amj.2016.4002	https://journals.aom.org/doi/pdf/10.5465/amj.2016.4002?download=true		59	2	377-393
Coming Back to Edmonton: Competing with Former Employers and Colleagues	Grohsjean	2016	Grohsjean 2016 Coming Back to Edmonton Competing with Former Employers and Colleagues.pdf	10.5465/amj.2014.0200	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2014.0200	https://journals.aom.org/doi/pdf/10.5465/amj.2014.0200?download=true		59	2	394-413
Integrating the Bright and Dark Sides of OCB: A Daily Investigation of the Benefits and Costs of Helping Others	Koopman	2016	Koopman 2016 Integrating the Bright and Dark Sides of OCB A Daily Investigation of the Benefits and Costs of Helping Others.pdf	10.5465/amj.2014.0262	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2014.0262	https://journals.aom.org/doi/pdf/10.5465/amj.2014.0262?download=true		59	2	414-435
Fail Often, Fail Big, and Fail Fast? Learning from Small Failures and R&D Performance in the Pharmaceutical Industry	Khanna	2016	Khanna 2016 Fail Often, Fail Big, and Fail Fast Learning from Small Failures and R&D Performance in the Pharmaceutical Industry.pdf	10.5465/amj.2013.1109	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2013.1109	https://journals.aom.org/doi/pdf/10.5465/amj.2013.1109?download=true		59	2	436-459
Friends and Profits Don’t Mix: The Performance Implications of Repeated Partnerships	Holloway	2016	Holloway 2016 Friends and Profits Don’t Mix The Performance Implications of Repeated Partnerships.pdf	10.5465/amj.2013.0581	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2013.0581	https://journals.aom.org/doi/pdf/10.5465/amj.2013.0581?download=true		59	2	460-478
Psyched-up to Suck-up: Self-regulated Cognition, Interpersonal Influence, and Recommendations for Board Appointments in the Corporate Elite	Westphal	2016	Westphal 2016 Psyched-up to Suck-up Self-regulated Cognition, Interpersonal Influence, and Recommendations for Board Appointments in the Corporate Elite.pdf	10.5465/amj.2014.0010	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2014.0010	https://journals.aom.org/doi/pdf/10.5465/amj.2014.0010?download=true		59	2	479-509
Mechanisms of Hybrid Governance: Administrative Committees in Non-Equity Alliances	Reuer	2016	Reuer 2016 Mechanisms of Hybrid Governance Administrative Committees in Non-Equity Alliances.pdf	10.5465/amj.2012.0098	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2012.0098	https://journals.aom.org/doi/pdf/10.5465/amj.2012.0098?download=true		59	2	510-533
Corporate Social Responsibility: An Overview and New Research Directions	Wang	2016	Wang 2016 Corporate Social Responsibility An Overview and New Research Directions.pdf	10.5465/amj.2016.5001	downloaded	From the Editors	editorial	https://journals.aom.org/doi/10.5465/amj.2016.5001	https://journals.aom.org/doi/pdf/10.5465/amj.2016.5001?download=true		59	2	534-544
There’s No Beer without a Smoke: Community Cohesion and Neighboring Communities’ Effects on Organizational Resistance to Antismoking Regulations in the Dutch Hospitality Industry	Simons	2016	Simons 2016 There’s No Beer without a Smoke Community Cohesion and Neighboring Communities’ Effects on Organizational Resistance to Antismoking Regulations in the Dutch Hospitality Industry.pdf	10.5465/amj.2014.0379	downloaded	Thematic Issue on Corporate Social Responsibility	research-article	https://journals.aom.org/doi/10.5465/amj.2014.0379	https://journals.aom.org/doi/pdf/10.5465/amj.2014.0379?download=true		59	2	545-578
Converging Winds: Logic Hybridization in the Colorado Wind Energy Field	York	2016	York 2016 Converging Winds Logic Hybridization in the Colorado Wind Energy Field.pdf	10.5465/amj.2013.0657	downloaded	Thematic Issue on Corporate Social Responsibility	research-article	https://journals.aom.org/doi/10.5465/amj.2013.0657	https://journals.aom.org/doi/pdf/10.5465/amj.2013.0657?download=true		59	2	579-610
